round, Attr, sigAttr,Residual.deviance, df.residual, null.deviance, df.null, AIC, iter, theta, std.err, 2loglik
1,4,2,800.37932364162,504,949.781899363055,508,830.811139303842,1,24107.1376613291,NaN,-818.811139303842 
2,2,1,835.296786129573,506,949.796643355171,508,861.72832172364,1,26140.015058437,NaN,-853.72832172364 
3,1,1,837.595703547051,507,949.784517565939,508,862.027469474997,1,24444.7389037523,NaN,-856.027469474997 
