class,SLOC
org.apache.ace.configurator.MockConfiguration,32
org.apache.ace.client.repository.impl.ChangeNotifierManager,12
org.apache.ace.client.repository.impl.ChangeNotifierImpl,39
org.apache.ace.obr.servlet.MockBundleStore,33
org.apache.ace.scheduler.SchedulerTask,97
org.apache.ace.scheduler.Executer,53
org.apache.ace.agent.logging.LogImpl,20
org.apache.ace.log.LogEvent,109
org.apache.ace.client.repository.impl.Artifact2FeatureAssociationImpl,12
org.apache.ace.client.repository.impl.AssociationImpl,130
org.apache.ace.client.repository.impl.ArtifactRepositoryImpl,376
org.apache.ace.client.repository.impl.FeatureRepositoryImpl,18
org.apache.ace.client.repository.impl.FilebasedBackupRepositoryTest,25
org.apache.ace.repository.ext.impl.FilebasedBackupRepository,95
org.apache.ace.test.utils.TestUtils,92
org.apache.ace.client.repository.impl.AdminTestUtil,25
org.apache.ace.client.repository.helper.bundle.impl.BundleHelperImpl,240
org.apache.ace.client.repository.RepositoryUtil,8
org.apache.ace.client.repository.helper.bundle.impl.VersionRange,75
org.apache.ace.client.rest.RepositoryObjectSerializer,94
org.apache.felix.framework.util.VersionRange,124
org.apache.ace.processlauncher.impl.ProcessLauncherServiceImpl,99
org.apache.ace.processlauncher.impl.LaunchConfigurationFactory,108
org.apache.ace.log.server.ui.Activator,20
org.apache.ace.log.server.ui.LogViewerExtension,147
org.apache.ace.webui.vaadin.AddArtifactWindow,432
org.apache.ace.webui.domain.OBREntry,31
org.apache.ace.webui.vaadin.ResourceTable,16
org.apache.ace.webui.vaadin.ArtifactTable,13
org.apache.ace.webui.vaadin.VaadinResourceHandler,35
org.apache.ace.processlauncher.impl.LaunchConfigurationImpl,71
org.apache.ace.agent.logging.LogFactory,27
org.apache.ace.agent.spi.ComponentFactoryBase,18
org.apache.ace.log.server.servlet.Activator,53
org.apache.ace.log.server.servlet.LogServlet,175
org.apache.ace.log.listener.MockLog,36
org.apache.ace.scheduler.Activator,33
org.apache.ace.scheduler.Scheduler,65
org.apache.ace.connectionfactory.impl.ConnectionFactoryImplTest,81
org.apache.ace.connectionfactory.impl.ConnectionFactoryImpl,111
org.apache.ace.connectionfactory.impl.UrlCredentials,67
org.apache.ace.connectionfactory.impl.UrlCredentialsFactory,164
org.apache.ace.target.management.ui.Activator,17
org.apache.ace.target.management.ui.TargetManagementExtension,62
org.apache.ace.log.target.LogImpl,14
org.apache.ace.authentication.impl.Activator,22
org.apache.ace.authentication.impl.AuthenticationServiceImpl,89
org.apache.ace.launcher.Main,217
org.apache.ace.useradmin.ui.editor.GroupNotFoundException,5
org.apache.ace.client.rest.Workspace,324
org.apache.ace.client.rest.RepositoryValueObject,3
