Class,same,uchangedLines,deleted,added,changed,all, differenceSection
src\components\org\apache\jmeter\assertions\gui\AssertionGui.java,435,0,0,0,0,0,0
src\components\org\apache\jmeter\assertions\gui\BeanShellAssertionGui.java,170,0,0,0,0,0,0
src\components\org\apache\jmeter\assertions\gui\DurationAssertionGui.java,124,0,0,0,0,0,0
src\components\org\apache\jmeter\assertions\gui\HTMLAssertionGui.java,366,7,0,0,1,2,1
src\components\org\apache\jmeter\assertions\gui\MD5HexAssertionGUI.java,119,0,0,0,0,0,0
src\components\org\apache\jmeter\assertions\gui\SizeAssertionGui.java,279,26,0,0,0,0,0
src\components\org\apache\jmeter\assertions\gui\SMIMEAssertionGui.java,250,0,0,0,0,0,0
src\components\org\apache\jmeter\assertions\gui\XMLAssertionGui.java,69,0,0,0,0,0,0
src\components\org\apache\jmeter\assertions\gui\XMLConfPanel.java,165,0,0,0,0,0,0
src\components\org\apache\jmeter\assertions\gui\XMLSchemaAssertionGUI.java,145,0,0,0,0,0,0
src\components\org\apache\jmeter\assertions\gui\XPathAssertionGui.java,133,0,0,0,0,0,0
src\components\org\apache\jmeter\assertions\gui\XPathPanel.java,210,15,0,0,0,0,0
src\components\org\apache\jmeter\assertions\BeanShellAssertion.java,133,0,0,0,0,0,0
src\components\org\apache\jmeter\assertions\BSFAssertion.java,57,0,0,0,0,0,0
src\components\org\apache\jmeter\assertions\BSFAssertionBeanInfo.java,29,0,0,0,0,0,0
src\components\org\apache\jmeter\assertions\CompareAssertion.java,212,0,0,0,0,0,0
src\components\org\apache\jmeter\assertions\CompareAssertionBeanInfo.java,56,0,0,0,0,0,0
src\components\org\apache\jmeter\assertions\DurationAssertion.java,73,0,0,0,0,0,0
src\components\org\apache\jmeter\assertions\HTMLAssertion.java,373,12,0,0,0,0,0
src\components\org\apache\jmeter\assertions\JSR223Assertion.java,60,0,0,0,0,0,0
src\components\org\apache\jmeter\assertions\JSR223AssertionBeanInfo.java,29,0,0,0,0,0,0
src\components\org\apache\jmeter\assertions\MD5HexAssertion.java,112,0,0,0,0,0,0
src\components\org\apache\jmeter\assertions\ResponseAssertion.java,548,0,0,0,0,0,0
src\components\org\apache\jmeter\assertions\SizeAssertion.java,235,28,0,0,0,0,0
src\components\org\apache\jmeter\assertions\SMIMEAssertion.java,358,0,0,0,0,0,0
src\components\org\apache\jmeter\assertions\SMIMEAssertionTestElement.java,154,0,0,0,0,0,0
src\components\org\apache\jmeter\assertions\SubstitutionElement.java,55,0,0,0,0,0,0
src\components\org\apache\jmeter\assertions\XMLAssertion.java,90,0,0,0,0,0,0
src\components\org\apache\jmeter\assertions\XMLSchemaAssertion.java,212,2,0,0,0,0,0
src\components\org\apache\jmeter\assertions\XPathAssertion.java,271,3,0,0,0,0,0
src\components\org\apache\jmeter\config\CSVDataSet.java,301,0,0,0,0,0,0
