round, Attr, sigAttr,Residual.deviance, df.residual, null.deviance, df.null, AIC, iter, theta, std.err, 2loglik
1,9,3,1131.40325562882,449,1635.55885428313,458,1180.09822566016,1,105407.550055965,NaN,-1158.09822566016 
2,3,3,1138.49109446077,455,1635.51060141813,458,1175.18675114959,1,72839.1951767362,NaN,-1165.18675114959 
