"Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-7.86998510162995,1.01367397543544,-7.76382277965586,8.24070266201894e-15
"sloc",0.00103608349683169,0.00309652672242186,0.334595367554698,0.737930339848953
"AntiSingleton",-15.5467806263274,22018.7412497206,-0.000706070362969757,0.999436637405355
"ClassDataShouldBePrivate",-15.5219319057087,8264.81385901701,-0.00187807398575276,0.998501514643622
"ComplexClass",3.38166666331115,1.29491380180135,2.61149943618404,0.0090146136532733
"LongParameterList",-15.4995337357867,22023.3931408628,-0.000703775918481359,0.999438468106733
"AntiSingleton:ClassDataShouldBePrivate",15.6173028790244,23889.542643181,0.000653729672111666,0.999478399224836
"AntiSingleton:ComplexClass",-3.42447057124136,53950.3414204777,-6.34744930444787e-05,0.999949354682029
"AntiSingleton:LongParameterList",15.4302763002012,73172.8087056705,0.000210874456962118,0.999831746527769
"ClassDataShouldBePrivate:ComplexClass",-3.5886131344288,18738.8747027508,-0.00019150633062838,0.99984720005643
"ComplexClass:LongParameterList",-4.10676644503325,45676.6942786708,-8.99094496632814e-05,0.99992826263834
"(Intercept)",-7.95437227253203,1.00000774782953,-7.95431064388913,1.80131641805224e-15
"ComplexClass",3.60194610763455,1.15478926040551,3.11913717172059,0.00181381497926923
