round, Attr, sigAttr,Residual.deviance, df.residual, null.deviance, df.null, AIC, iter, theta, std.err, 2loglik
1,4,1,139.837268669791,750,159.008728315262,754,156.176648679757,1,4421.21489773966,NaN,-144.176648679757 
2,1,1,141.605000384194,753,159.00706024626,754,151.944519465411,1,4205.16318087305,NaN,-145.944519465411 
