class,SLOC
org.apache.cayenne.tutorial.persistent.client.Gallery,2
org.apache.cayenne.tutorial.persistent.client.auto._Gallery,40
org.apache.cayenne.tutorial.persistent.auto._UntitledDomainMap,1
org.apache.cayenne.tutorial.persistent.auto._Painting,24
org.apache.cayenne.tutorial.persistent.Artist,19
org.apache.cayenne.tutorial.persistent.Gallery,2
org.apache.cayenne.tutorial.persistent.Artist,19
org.apache.cayenne.tutorial.persistent.auto._Artist,28
org.apache.cayenne.tutorial.persistent.client.UntitledDomainMap,10
org.apache.cayenne.tutorial.persistent.client.auto._UntitledDomainMap,1
org.apache.cayenne.tutorial.persistent.auto._Gallery,21
org.apache.cayenne.tutorial.persistent.client.auto._Gallery,40
org.apache.cayenne.tutorial.persistent.client.Painting,2
org.apache.cayenne.tutorial.persistent.client.auto._Artist,58
org.apache.cayenne.tutorial.persistent.client.auto._Artist,58
org.apache.cayenne.tutorial.persistent.auto._Gallery,21
org.apache.cayenne.tutorial.persistent.Painting,2
org.apache.cayenne.tutorial.persistent.auto._Painting,24
org.apache.cayenne.tutorial.Main,51
org.apache.cayenne.tutorial.persistent.auto._UntitledDomainMap,1
org.apache.cayenne.tutorial.persistent.client.auto._Painting,48
org.apache.cayenne.tutorial.persistent.client.Artist,2
org.apache.cayenne.tutorial.persistent.client.auto._UntitledDomainMap,1
org.apache.cayenne.tutorial.persistent.client.UntitledDomainMap,10
org.apache.cayenne.tutorial.persistent.client.auto._Painting,48
org.apache.cayenne.tutorial.persistent.auto._Artist,28
org.apache.cayenne.tutorial.persistent.UntitledDomainMap,10
org.apache.cayenne.tutorial.persistent.UntitledDomainMap,10
org.apache.cayenne.tutorial.persistent.client.Main,46
org.apache.cayenne.tutorial.persistent.client.Gallery,2
org.apache.cayenne.tutorial.persistent.Painting,2
org.apache.cayenne.tutorial.persistent.client.Artist,2
org.apache.cayenne.tutorial.persistent.Gallery,2
org.apache.cayenne.tutorial.persistent.client.Painting,2
