"Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",1.02036232252981,0.308287074704141,3.30977976779934,0.000933694043943061
"sloc",0.00234030838973187,0.0041789616907323,0.56002149886226,0.57546477359346
"AntiSingleton",-0.653995908232814,4.27958414128713,-0.152817630555131,0.878542093869738
"ClassDataShouldBePrivate",-33.3395910003596,1809269.00037333,-1.84271056396148e-05,0.999985297296911
"ComplexClass",0.602196258429988,1.3735277625031,0.438430350568635,0.661074349149206
"LongParameterList",-33.7288116798973,2686995.63795057,-1.2552611252329e-05,0.999989984465284
