round, Attr, sigAttr,Residual.deviance, df.residual, null.deviance, df.null, AIC, iter, theta, std.err, 2loglik
1,4,1,604.661394522091,266,813.114754640464,270,638.880473114201,1,33035.9273623598,NaN,-626.880473114201 
2,1,1,764.049451226608,269,813.118769688763,270,792.268380209454,1,34830.4831374847,NaN,-786.268380209454 
