class,SLOC
org.apache.phoenix.iterate.SequenceResultIterator,27
org.apache.phoenix.compile.SequenceManager,118
org.apache.phoenix.iterate.DelegateResultIterator,21
org.apache.phoenix.query.DelegateQueryServices,29
org.apache.phoenix.optimize.QueryOptimizer,344
org.apache.phoenix.util.ReadOnlyProps,141
org.apache.phoenix.iterate.ScanningResultIterator,26
org.apache.phoenix.schema.tuple.ResultTuple,68
org.apache.phoenix.util.ServerUtil,106
org.apache.phoenix.hbase.index.covered.LocalTableState,130
org.apache.phoenix.hbase.index.covered.data.IndexMemStore,152
org.apache.phoenix.hbase.index.covered.update.ColumnReference,100
org.apache.phoenix.hbase.index.covered.update.ColumnTracker,54
org.apache.phoenix.hbase.index.scanner.ScannerBuilder,80
org.apache.phoenix.hbase.index.covered.CoveredColumns,16
org.apache.phoenix.hbase.index.covered.IndexUpdate,36
org.apache.phoenix.jdbc.PhoenixResultSetMetadataTest,15
org.apache.phoenix.query.BaseConnectionlessQueryTest,97
org.apache.phoenix.jdbc.PhoenixResultSetMetaData,127
org.apache.phoenix.jdbc.PhoenixConnection,544
org.apache.phoenix.query.HBaseFactoryProvider,15
org.apache.phoenix.util.InstanceResolver,25
org.apache.phoenix.iterate.LimitingResultIterator,26
org.apache.phoenix.mapreduce.PhoenixOutputCommitter,19
org.apache.hadoop.hbase.regionserver.LocalIndexSplitter,126
org.apache.phoenix.hbase.index.util.VersionUtil,46
org.apache.phoenix.parse.AlterIndexStatement,24
org.apache.phoenix.parse.ParseNodeFactory,494
org.apache.phoenix.schema.MetaDataClient,2064
org.apache.phoenix.schema.types.PBoolean,95
org.apache.phoenix.schema.PIndexState,62
org.apache.phoenix.util.IndexUtil,435
org.apache.phoenix.util.MetaDataUtil,264
org.apache.phoenix.util.PhoenixRuntime,554
org.apache.phoenix.util.QueryUtil,159
org.apache.phoenix.util.SchemaUtil,475
org.apache.hadoop.hbase.regionserver.IndexSplitTransaction,544
org.apache.phoenix.parse.TableName,67
org.apache.phoenix.execute.HashJoinPlan,287
org.apache.phoenix.compile.ExplainPlan,10
org.apache.phoenix.compile.FromCompiler,403
org.apache.phoenix.compile.RowProjector,117
org.apache.phoenix.compile.ScanRanges,370
org.apache.phoenix.compile.StatementContext,174
org.apache.phoenix.compile.WhereCompiler,170
org.apache.phoenix.exception.SQLExceptionCode,271
org.apache.phoenix.exception.SQLExceptionInfo,107
org.apache.phoenix.expression.Determinism,5
org.apache.phoenix.expression.InListExpression,200
org.apache.phoenix.expression.LiteralExpression,245
org.apache.phoenix.expression.RowValueConstructorExpression,159
org.apache.phoenix.iterate.FilterResultIterator,38
org.apache.phoenix.join.HashCacheClient,82
org.apache.phoenix.join.HashJoinInfo,174
org.apache.phoenix.parse.ParseNode,17
org.apache.phoenix.parse.SQLParser,120
org.apache.phoenix.parse.SelectStatement,230
org.apache.phoenix.query.QueryServicesOptions,315
org.apache.phoenix.schema.types.PArrayDataType,509
org.apache.phoenix.schema.types.PDataType,832
org.apache.phoenix.util.SQLCloseables,65
org.apache.phoenix.cache.ServerCacheClient,198
org.apache.phoenix.job.JobManager,78
org.apache.phoenix.execute.DelegateQueryPlan,58
org.apache.phoenix.execute.BaseQueryPlan,252
org.apache.phoenix.schema.TableRef,84
org.apache.phoenix.hbase.index.util.ImmutableBytesPtr,62
org.apache.phoenix.schema.ValueSchema,284
org.apache.phoenix.parse.TableNode,17
org.apache.phoenix.hbase.index.covered.data.TestIndexMemStore,51
org.apache.phoenix.schema.stats.StatisticsCollector,167
org.apache.phoenix.coprocessor.MetaDataProtocol,132
org.apache.phoenix.util.ByteUtil,396
org.apache.phoenix.schema.stats.StatisticsWriter,169
org.apache.phoenix.schema.stats.GuidePostsInfo,122
org.apache.phoenix.schema.stats.StatisticsUtil,101
org.apache.phoenix.schema.stats.StatisticsScanner,75
org.apache.phoenix.end2end.ReadIsolationLevelIT,100
org.apache.phoenix.util.PropertiesUtil,11
org.apache.phoenix.end2end.BaseClientManagedTimeIT,24
org.apache.phoenix.util.TestUtil,388
org.apache.phoenix.hbase.index.covered.example.CoveredColumnIndexCodec,210
org.apache.phoenix.index.BaseIndexCodec,12
org.apache.phoenix.hbase.index.covered.example.ColumnGroup,48
org.apache.phoenix.hbase.index.covered.example.CoveredColumn,63
org.apache.phoenix.hbase.index.covered.example.CoveredColumnIndexSpecifierBuilder,82
org.apache.phoenix.expression.aggregator.DistinctCountClientAggregator,22
org.apache.phoenix.schema.types.PLong,270
org.apache.phoenix.schema.SortOrder,66
org.apache.phoenix.expression.aggregator.DistinctValueWithCountClientAggregator,89
org.apache.phoenix.expression.function.UpperFunction,35
org.apache.phoenix.parse.FunctionParseNode,338
org.apache.phoenix.schema.types.PVarchar,113
org.apache.phoenix.expression.function.ScalarFunction,36
org.apache.phoenix.hbase.index.builder.BaseIndexBuilder,31
org.apache.phoenix.hbase.index.covered.CoveredColumnsIndexBuilder,208
org.apache.phoenix.expression.DivideExpression,52
org.apache.phoenix.expression.ArithmeticExpression,47
org.apache.phoenix.end2end.QueryMoreIT,214
org.apache.phoenix.end2end.BaseHBaseManagedTimeIT,17
org.apache.phoenix.end2end.index.DropViewIT,52
org.apache.phoenix.jdbc.PhoenixTestDriver,65
org.apache.phoenix.end2end.index.ImmutableIndexIT,345
org.apache.phoenix.schema.PTableKey,39
org.apache.phoenix.util.DateUtil,197
org.apache.phoenix.end2end.SkipScanQueryIT,315
org.apache.phoenix.parse.StringConcatParseNode,24
org.apache.phoenix.parse.CompoundParseNode,58
org.apache.phoenix.schema.tuple.DelegateTuple,34
org.apache.phoenix.expression.ILikeExpressionTest,30
org.apache.phoenix.parse.LikeParseNode,56
org.apache.phoenix.expression.LikeExpression,218
org.apache.phoenix.hbase.index.table.CachingHTableFactory,55
org.apache.phoenix.exception.PhoenixIOException,7
org.apache.phoenix.jdbc.PhoenixParameterMetaData,106
org.apache.phoenix.parse.BindParseNode,43
org.apache.phoenix.schema.TypeMismatchException,22
org.apache.phoenix.expression.DoubleAddExpression,41
org.apache.phoenix.schema.types.PDouble,254
org.apache.phoenix.expression.AddExpression,20
org.apache.phoenix.end2end.IsNullIT,58
org.apache.phoenix.parse.ConcreteTableNode,28
org.apache.phoenix.expression.AndExpression,64
org.apache.phoenix.expression.ComparisonExpression,252
org.apache.phoenix.expression.KeyValueColumnExpression,72
org.apache.phoenix.expression.NotExpression,53
org.apache.phoenix.expression.OrExpression,30
org.apache.phoenix.expression.RowKeyColumnExpression,96
org.apache.phoenix.expression.function.SubstrFunction,128
org.apache.phoenix.filter.MultiCQKeyValueComparisonFilter,34
org.apache.phoenix.filter.MultiKeyValueComparisonFilter,164
org.apache.phoenix.filter.RowKeyComparisonFilter,95
org.apache.phoenix.filter.SingleCQKeyValueComparisonFilter,18
org.apache.phoenix.filter.SingleKeyValueComparisonFilter,72
org.apache.phoenix.jdbc.PhoenixDatabaseMetaData,1219
org.apache.phoenix.jdbc.PhoenixPreparedStatement,359
org.apache.phoenix.query.KeyRange,489
org.apache.phoenix.schema.RowKeyValueAccessor,112
org.apache.phoenix.coprocessor.generated.MetaDataProtos,6764
org.apache.phoenix.jdbc.PhoenixStatement,949
org.apache.phoenix.trace.TracingIterator,24
org.apache.phoenix.end2end.QueryDatabaseMetaDataIT,892
org.apache.phoenix.coprocessor.GroupedAggregateRegionObserver,373
org.apache.phoenix.coprocessor.ServerCachingEndpointImpl,63
org.apache.phoenix.coprocessor.UngroupedAggregateRegionObserver,412
org.apache.phoenix.schema.types.PChar,152
org.apache.phoenix.schema.ColumnNotFoundException,27
org.apache.phoenix.schema.types.PDecimal,329
org.apache.phoenix.schema.types.PInteger,219
org.apache.phoenix.schema.PTableType,75
org.apache.phoenix.schema.ReadOnlyTableException,20
org.apache.phoenix.schema.TableNotFoundException,32
org.apache.phoenix.util.StringUtil,208
org.apache.phoenix.compile.QueryOptimizerTest,464
org.apache.phoenix.compile.OrderByCompiler,65
org.apache.phoenix.end2end.InMemoryOrderByIT,11
org.apache.phoenix.end2end.OrderByIT,71
org.apache.phoenix.end2end.SortOrderFIT,436
org.apache.phoenix.expression.function.EncodeFunction,55
org.apache.phoenix.schema.IllegalDataException,14
org.apache.phoenix.util.Base62Encoder,67
org.apache.phoenix.expression.function.EncodeFormat,4
org.apache.phoenix.end2end.BaseOwnClusterIT,6
org.apache.phoenix.query.BaseTest,1441
org.apache.phoenix.end2end.index.IndexTestUtil,96
org.apache.phoenix.hbase.index.util.KeyValueBuilder,53
org.apache.phoenix.schema.RowKeySchema,186
org.apache.phoenix.pig.util.SqlQueryToColumnInfoFunctionTest,24
org.apache.phoenix.util.ColumnInfo,56
org.apache.phoenix.pig.util.SqlQueryToColumnInfoFunction,40
org.apache.phoenix.end2end.AutoCommitIT,42
org.apache.phoenix.mapreduce.util.PhoenixMapReduceUtil,32
