round, Attr, sigAttr,Residual.deviance, df.residual, null.deviance, df.null, AIC, iter, theta, std.err, 2loglik
1,8,1,315.672458038415,2284,323.80029731213,2292,415.772859914977,1,398.065728070232,4587.72516755815,-395.772859914977 
2,1,1,319.490820385977,2291,323.794711713869,2292,405.596907200391,1,376.716499861399,4426.23720531375,-399.596907200391 
