Class,same,uchangedLines,deleted,added,changed,all, differenceSection
core\src\main\java\org\apache\accumulo\core\bloomfilter\BloomFilter.java,190,54,0,0,0,0,0
core\src\main\java\org\apache\accumulo\core\bloomfilter\DynamicBloomFilter.java,223,62,0,0,0,0,0
core\src\main\java\org\apache\accumulo\core\bloomfilter\Filter.java,194,51,0,0,0,0,0
core\src\main\java\org\apache\accumulo\core\cli\BatchScannerOpts.java,26,4,0,0,0,0,0
core\src\main\java\org\apache\accumulo\core\cli\BatchWriterOpts.java,42,9,0,0,0,0,0
core\src\main\java\org\apache\accumulo\core\cli\ClientOnDefaultTable.java,48,5,0,0,0,0,0
core\src\main\java\org\apache\accumulo\core\cli\ClientOnRequiredTable.java,46,4,0,0,0,0,0
core\src\main\java\org\apache\accumulo\core\cli\ClientOpts.java,234,36,0,3,3,9,4
core\src\main\java\org\apache\accumulo\core\cli\Help.java,48,5,0,0,0,0,0
core\src\main\java\org\apache\accumulo\core\cli\ScannerOpts.java,22,2,0,0,0,0,0
core\src\main\java\org\apache\accumulo\core\client\admin\ActiveCompaction.java,115,14,0,0,0,0,0
core\src\main\java\org\apache\accumulo\core\client\admin\ActiveScan.java,83,14,0,0,0,0,0
core\src\main\java\org\apache\accumulo\core\client\admin\DiskUsage.java,57,10,0,0,0,0,0
core\src\main\java\org\apache\accumulo\core\client\admin\FindMax.java,136,34,0,0,0,0,0
core\src\main\java\org\apache\accumulo\core\client\admin\InstanceOperations.java,93,26,0,0,0,0,0
core\src\main\java\org\apache\accumulo\core\client\admin\InstanceOperationsImpl.java,47,3,0,0,0,0,0
core\src\main\java\org\apache\accumulo\core\client\admin\NamespaceOperations.java,362,23,0,0,0,0,0
core\src\main\java\org\apache\accumulo\core\client\admin\ScanState.java,21,0,0,0,0,0,0
core\src\main\java\org\apache\accumulo\core\client\admin\ScanType.java,21,0,0,0,0,0,0
core\src\main\java\org\apache\accumulo\core\client\admin\SecurityOperations.java,332,21,0,0,0,0,0
core\src\main\java\org\apache\accumulo\core\client\admin\SecurityOperationsImpl.java,36,0,0,0,0,0,0
core\src\main\java\org\apache\accumulo\core\client\admin\TableOperations.java,667,49,4,0,4,12,4
core\src\main\java\org\apache\accumulo\core\client\admin\TableOperationsHelper.java,22,0,1,0,1,3,1
core\src\main\java\org\apache\accumulo\core\client\admin\TableOperationsImpl.java,47,0,0,0,0,0,0
core\src\main\java\org\apache\accumulo\core\client\admin\TimeType.java,33,1,0,0,0,0,0
core\src\main\java\org\apache\accumulo\core\client\impl\thrift\ClientService.java,36325,0,0,0,0,0,0
core\src\main\java\org\apache\accumulo\core\client\impl\thrift\ConfigurationType.java,64,0,0,0,0,0,0
core\src\main\java\org\apache\accumulo\core\client\impl\thrift\SecurityErrorCode.java,112,0,0,0,0,0,0
core\src\main\java\org\apache\accumulo\core\client\impl\thrift\TableOperation.java,106,0,0,0,0,0,0
core\src\main\java\org\apache\accumulo\core\client\impl\thrift\TableOperationExceptionType.java,85,0,0,0,0,0,0
core\src\main\java\org\apache\accumulo\core\client\impl\thrift\TDiskUsage.java,551,0,0,0,0,0,0
core\src\main\java\org\apache\accumulo\core\client\impl\thrift\ThriftSecurityException.java,520,0,0,0,0,0,0
core\src\main\java\org\apache\accumulo\core\client\impl\thrift\ThriftTableOperationException.java,836,0,0,0,0,0,0
core\src\main\java\org\apache\accumulo\core\client\impl\thrift\ThriftTest.java,2438,0,0,0,0,0,0
core\src\main\java\org\apache\accumulo\core\client\impl\AccumuloServerException.java,39,5,0,0,0,0,0
core\src\main\java\org\apache\accumulo\core\client\impl\ActiveCompactionImpl.java,108,1,0,0,0,0,0
core\src\main\java\org\apache\accumulo\core\client\impl\ActiveScanImpl.java,143,1,1,2,2,7,5
core\src\main\java\org\apache\accumulo\core\client\impl\BatchWriterImpl.java,55,7,0,0,0,0,0
core\src\main\java\org\apache\accumulo\core\client\impl\ClientExec.java,21,0,0,0,0,0,0
core\src\main\java\org\apache\accumulo\core\client\impl\ClientExecReturn.java,21,0,0,0,0,0,0
core\src\main\java\org\apache\accumulo\core\client\impl\CompressedIterators.java,111,20,0,0,0,0,0
core\src\main\java\org\apache\accumulo\core\client\impl\ConditionalWriterImpl.java,643,155,0,0,2,4,1
core\src\main\java\org\apache\accumulo\core\client\impl\ConnectorImpl.java,180,0,4,0,0,4,1
core\src\main\java\org\apache\accumulo\core\client\impl\InstanceOperationsImpl.java,208,1,1,2,1,5,4
core\src\main\java\org\apache\accumulo\core\client\impl\IsolationException.java,21,2,0,0,0,0,0
core\src\main\java\org\apache\accumulo\core\client\impl\MasterClient.java,176,0,0,0,0,0,0
core\src\main\java\org\apache\accumulo\core\client\impl\MultiTableBatchWriterImpl.java,231,2,0,0,0,0,0
core\src\main\java\org\apache\accumulo\core\client\impl\NamespaceOperationsHelper.java,214,0,0,0,0,0,0
core\src\main\java\org\apache\accumulo\core\client\impl\NamespaceOperationsImpl.java,243,0,1,1,0,2,2
core\src\main\java\org\apache\accumulo\core\client\impl\Namespaces.java,152,1,0,1,2,5,3
core\src\main\java\org\apache\accumulo\core\client\impl\OfflineScanner.java,338,78,0,0,0,0,0
core\src\main\java\org\apache\accumulo\core\client\impl\RootTabletLocator.java,119,17,0,0,2,4,1
core\src\main\java\org\apache\accumulo\core\client\impl\ScannerImpl.java,125,20,0,0,0,0,0
core\src\main\java\org\apache\accumulo\core\client\impl\ScannerIterator.java,188,38,0,0,0,0,0
core\src\main\java\org\apache\accumulo\core\client\impl\ScannerOptions.java,175,34,0,0,0,0,0
core\src\main\java\org\apache\accumulo\core\client\impl\SecurityOperationsImpl.java,331,0,0,0,0,0,0
core\src\main\java\org\apache\accumulo\core\client\impl\ServerClient.java,150,11,2,2,3,10,4
core\src\main\java\org\apache\accumulo\core\client\impl\ServerConfigurationUtil.java,118,3,0,0,0,0,0
core\src\main\java\org\apache\accumulo\core\client\impl\TableOperationsHelper.java,199,0,0,0,0,0,0
core\src\main\java\org\apache\accumulo\core\client\impl\TableOperationsImpl.java,1569,11,4,16,17,54,19
core\src\main\java\org\apache\accumulo\core\client\impl\Tables.java,309,2,0,1,4,9,5
