round, Attr, sigAttr,Residual.deviance, df.residual, null.deviance, df.null, AIC, iter, theta, std.err, 2loglik
1,11,1,120.829761985989,647,133.61407927556,658,737.338044725572,1,0.024358969938136,0.0040261112645221,-711.338044725572 
2,1,1,121.037157280234,657,124.917260303172,658,725.629988032207,1,0.0223530880822933,0.00368620826212164,-719.629988032207 
