"Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-2.83240654850659,2.18657139775173,-1.29536430935616,0.19519458408547
"sloc",0.0461371285112953,0.068174106730387,0.676754426629411,0.498561777722068
"ComplexClass",-24.8140645716959,35491.1044502702,-0.000699162929867825,0.999442148738222
