"Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-5.0040205879528,0.537476107241615,-9.31021959959108,1.27568320891398e-20
"sloc",0.00803689072456945,0.00277307886221272,2.89818325547243,0.00375331212582615
"ClassDataShouldBePrivate",-33.152149312806,67108864,-4.94005520832628e-07,0.999999605840622
"ComplexClass",-1.27596189766186,1.89619802164726,-0.672905404971054,0.501007473379295
"LongParameterList",-33.616713624164,14581731.7487858,-2.30539926281137e-06,0.999998160557522
"(Intercept)",-4.90407276598808,0.50222973483273,-9.76460059184151,1.59740182875477e-22
"sloc",0.00570795450137302,0.00120794840348742,4.72532972840051,2.29742269173521e-06
