"Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-1.0842625591314,0.134667327591091,-8.05141513184022,8.18421581143968e-16
"sloc",0.0028543368877741,0.00121237309371841,2.35433869537612,0.0185556952006127
"ClassDataShouldBePrivate",0.704635753057441,1.01067043317992,0.697196365822646,0.485679912973532
"ComplexClass",-0.38747941083546,0.633476520585982,-0.611671306265672,0.540755249902577
"LongParameterList",0.0945821082718891,0.269391596147278,0.351095244337839,0.725516895605518
"ComplexClass:LongParameterList",-0.119215990078014,0.645933535175305,-0.184563865453524,0.853571130152707
"(Intercept)",-1.03331137417584,0.120064768106273,-8.60628301269216,7.54678033765327e-18
"sloc",0.0021010867381924,0.000662250710726903,3.17264550140866,0.00151056845886407
