ClassName,AntiSingleton,Blob,ClassDataShouldBePrivate,ComplexClass,LargeClass,LazyClass,LongMethod,LongParameterList,MessageChains,RefusedParentBequest,SpaghettiCode,SpeculativeGenerality,SwissArmyKnife,NumOfAPs
backtype.storm.Constants, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
backtype.storm.ILocalDRPC, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
backtype.storm.coordination.BatchOutputCollector, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
backtype.storm.coordination.BatchOutputCollectorImpl, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
backtype.storm.daemon.Shutdownable, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
backtype.storm.drpc.DRPCInvocationsClient, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
backtype.storm.drpc.LinearDRPCInputDeclarer, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
backtype.storm.grouping.CustomStreamGrouping, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
backtype.storm.hooks.info.BoltAckInfo, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
backtype.storm.hooks.info.BoltExecuteInfo, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
backtype.storm.hooks.info.BoltFailInfo, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
backtype.storm.hooks.info.EmitInfo, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
backtype.storm.hooks.info.SpoutAckInfo, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
backtype.storm.hooks.info.SpoutFailInfo, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
backtype.storm.messaging.ConnectionWithStatus, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
backtype.storm.messaging.IConnection, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
backtype.storm.messaging.TaskMessage, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
backtype.storm.messaging.netty.MessageBatch, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
backtype.storm.messaging.netty.MessageDecoder, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
backtype.storm.messaging.netty.MessageEncoder, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
backtype.storm.messaging.netty.NettyRenameThreadFactory, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
backtype.storm.messaging.netty.StormClientErrorHandler, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
backtype.storm.messaging.netty.StormClientPipelineFactory, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
backtype.storm.messaging.netty.StormServerHandler, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
backtype.storm.messaging.netty.StormServerPipelineFactory, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
backtype.storm.metric.api.AssignableMetric, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
backtype.storm.metric.api.CombinedMetric, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
backtype.storm.metric.api.CountMetric, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
backtype.storm.metric.api.ICombiner, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
backtype.storm.metric.api.IMetric, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
backtype.storm.metric.api.IReducer, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
backtype.storm.metric.api.IStatefulObject, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
backtype.storm.metric.api.MeanReducer, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
backtype.storm.metric.api.MeanReducerState, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
backtype.storm.metric.api.ReducedMetric, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
backtype.storm.metric.api.StateMetric, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
