"Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-1.36867389590943,0.111224977677219,-12.3054544446069,8.46585840038709e-35
"sloc",0.00286199959364264,0.00109302718197318,2.61841575474456,0.008833910151315
"AntiSingleton",1.25276188871816,0.714634232051622,1.75301130638767,0.0796000663550799
"ClassDataShouldBePrivate",-0.362115464572626,0.511507749238208,-0.707937397061779,0.478984134798768
"ComplexClass",0.260666076744318,0.341135816020912,0.764112310999144,0.444800316464211
"LongParameterList",-0.490671559163574,1.00682231241792,-0.487346727532496,0.626012638887399
"AntiSingleton:ClassDataShouldBePrivate",0.342684951391271,1.12354117319731,0.305004355484434,0.760362835085602
"AntiSingleton:ComplexClass",-0.456712025260092,1.25938520569522,-0.362646808295617,0.716868739197495
"AntiSingleton:LongParameterList",0.23581495267625,1.75049688298917,0.134713152001488,0.892838674190086
"ClassDataShouldBePrivate:ComplexClass",0.136772496520703,1.73296223162938,0.0789241069565059,0.937092988469439
"ComplexClass:LongParameterList",-0.531315016987235,1.43878924320622,-0.369279253021968,0.711919588115545
"(Intercept)",-1.3452774648131,0.104736629544894,-12.8443837715483,9.24854369982395e-38
"sloc",0.00316569947592053,0.000719294030225059,4.40112018576049,1.0769344910884e-05
