round, Attr, sigAttr,Residual.deviance, df.residual, null.deviance, df.null, AIC, iter, theta, std.err, 2loglik
1,8,1,38.0870173709745,3072,53.0631765452762,3080,66.1977069614847,2,35.8052911319839,467.851134791255,-46.1977069614847 
2,1,1,41.8510351376123,3079,52.9999640454259,3080,56.0250213692988,1,22.6593941521362,297.474356804426,-50.0250213692988 
