"Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-0.150848868489418,0.423887370073982,-0.355870165376925,0.721937799649663
"sloc",0.011278519388343,0.00479527007468688,2.3520092117188,0.0186723125155104
"AntiSingleton",0.0123340027071246,0.736255133638567,0.0167523486677371,0.986634184810121
"ClassDataShouldBePrivate",-31.3653730747036,1341346.50088418,-2.33834978911329e-05,0.999981342668057
"ComplexClass",0.755152310941318,1.70143475874103,0.443832657738867,0.657163575252157
"LongParameterList",0.382943948039448,2.00417721557555,0.191072897677602,0.848468480944949
"AntiSingleton:ClassDataShouldBePrivate",33.1620779806946,1341346.50088512,2.47229764708909e-05,0.999980273918779
"AntiSingleton:ComplexClass",0.391252287562139,2.580594384942,0.151613244547509,0.87949198653799
"AntiSingleton:LongParameterList",-0.171493488724252,2.73315708281892,-0.0627455662180153,0.949969112259238
"ComplexClass:LongParameterList",-2.38811223419933,5.11198003948641,-0.467159929372348,0.640385459993178
"(Intercept)",0.56518601235988,0.0514275992414948,10.9899357678718,4.27230030442442e-28
"sloc",0.00625933438204782,0.000312901816752243,20.0041484163193,5.06767321150425e-89
