class,SLOC
org.apache.jackrabbit.core.query.lucene.DescendantSelfAxisQuery,318
org.apache.jackrabbit.core.SessionImpl,626
org.apache.jackrabbit.core.id.NodeId,147
org.apache.jackrabbit.core.query.lucene.hits.AbstractHitCollector,21
org.apache.jackrabbit.core.query.lucene.JackrabbitIndexSearcher,57
org.apache.jackrabbit.core.query.lucene.ScoreNode,49
org.apache.jackrabbit.core.query.lucene.MatchAllDocsQuery,18
org.apache.jackrabbit.core.query.lucene.ChildNodesQueryHits,45
org.apache.jackrabbit.core.query.lucene.Util,254
org.apache.jackrabbit.core.query.lucene.AbstractQueryHits,14
org.apache.jackrabbit.core.query.lucene.NodeTraversingQueryHits,69
org.apache.jackrabbit.webdav.property.PropContainer,26
org.apache.jackrabbit.webdav.xml.DomUtil,318
org.apache.jackrabbit.webdav.property.DavPropertyName,79
org.apache.jackrabbit.jcr2spi.nodetype.NodeTypeRegistryImpl,505
org.apache.jackrabbit.jcr2spi.nodetype.DefinitionValidator,342
org.apache.jackrabbit.jcr2spi.nodetype.EffectiveNodeTypeImpl,449
org.apache.jackrabbit.jcr2spi.nodetype.BitsetENTCacheImpl,259
org.apache.jackrabbit.spi2dav.RepositoryServiceImpl,2365
org.apache.jackrabbit.commons.webdav.EventUtil,65
org.apache.jackrabbit.commons.webdav.JcrValueType,31
org.apache.jackrabbit.commons.webdav.NodeTypeUtil,35
org.apache.jackrabbit.commons.webdav.ValueUtil,77
org.apache.jackrabbit.spi.commons.ChildInfoImpl,19
org.apache.jackrabbit.spi.commons.EventBundleImpl,17
org.apache.jackrabbit.spi.commons.EventFilterImpl,101
org.apache.jackrabbit.spi.commons.ItemInfoCacheImpl,68
org.apache.jackrabbit.spi.commons.conversion.IllegalNameException,8
org.apache.jackrabbit.spi.commons.conversion.MalformedPathException,8
org.apache.jackrabbit.spi.commons.conversion.NameException,8
org.apache.jackrabbit.spi.commons.conversion.ParsingNameResolver,19
org.apache.jackrabbit.spi.commons.conversion.ParsingPathResolver,46
org.apache.jackrabbit.spi.commons.iterator.Iterators,55
org.apache.jackrabbit.spi.commons.name.NameConstants,178
org.apache.jackrabbit.spi.commons.namespace.AbstractNamespaceResolver,79
org.apache.jackrabbit.spi.commons.nodetype.compact.CompactNodeTypeDefWriter,52
org.apache.jackrabbit.spi.commons.value.QValueValue,109
org.apache.jackrabbit.spi.commons.value.ValueFactoryQImpl,130
org.apache.jackrabbit.spi.commons.value.ValueFormat,149
org.apache.jackrabbit.util.Text,380
org.apache.jackrabbit.webdav.DavException,54
org.apache.jackrabbit.webdav.DavMethods,152
org.apache.jackrabbit.webdav.MultiStatus,64
org.apache.jackrabbit.webdav.MultiStatusResponse,231
