ClassName,AntiSingleton,Blob,ClassDataShouldBePrivate,ComplexClass,LargeClass,LazyClass,LongMethod,LongParameterList,MessageChains,RefusedParentBequest,SpaghettiCode,SpeculativeGenerality,SwissArmyKnife,NumOfAPs,AntiSingleton,Blob,ClassDataShouldBePrivate,ComplexClass,LargeClass,LazyClass,LongMethod,LongParameterList,MessageChains,RefusedParentBequest,SpaghettiCode,SpeculativeGenerality,SwissArmyKnife,LOC,name,deleted,added,changed,all
CommandLineSupport, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,activemq-console\src\main\java\org\apache\activemq\console\command\store\amq\CommandLineSupport.java,0,0,0,0
ConsumerTool, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262,assembly\src\release\examples\openwire\swissarmy\src\ConsumerTool.java,0,0,0,0
EmbeddedBroker, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,activemq-camel\src\test\java\org\apache\activemq\camel\CamelEmbeddedBrokerTestSupport.java,0,0,0,0
Log4jJMSAppenderExample, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,assembly\src\release\examples\openwire\swissarmy\src\Log4jJMSAppenderExample.java,0,0,0,0
ProducerAndConsumerTool, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,assembly\src\release\examples\openwire\swissarmy\src\ProducerAndConsumerTool.java,0,0,0,0
Retailer, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,assembly\src\release\examples\openwire\ecommerce\src\Retailer.java,0,0,0,0
StompExample, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,assembly\src\release\examples\openwire\swissarmy\src\StompExample.java,0,0,0,0
Supplier, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84,assembly\src\release\examples\openwire\ecommerce\src\Supplier.java,0,0,0,0
TopicListener, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67,assembly\src\release\examples\openwire\swissarmy\src\TopicListener.java,0,0,0,0
TopicPublisher, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138,activemq-camel\src\main\java\org\apache\activemq\camel\CamelTopicPublisher.java,0,0,0,0
example.browser.Browser, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,assembly\src\release\examples\openwire\advanced-scenarios\jms-example-message-browser\src\main\java\example\browser\Browser.java,0,0,0,0
example.browser.Producer, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,assembly\src\release\examples\openwire\advanced-scenarios\jms-example-message-browser\src\main\java\example\browser\Producer.java,0,0,0,0
