"(Intercept)",-2.47808273578417,0.33203643799278,-7.46328550795396,8.4391207378451e-14
"sloc",0.010155874375067,0.00137923015067008,7.36343703778006,1.79234354500683e-13
"ClassDataShouldBePrivate",-5.98700213689177,9.03734772919556,-0.662473362350604,0.507667900858682
"ComplexClass",0.0325914799843578,1.74025627513016,0.0187279772813462,0.985058109523224
"LongParameterList",-0.443748484363585,1.02311305835212,-0.43372380084593,0.664489020968195
"LongParameterList:ClassDataShouldBePrivate.1",-1.81342617848375,6.62361092122903,-0.273782110702127,0.784252072129354
"ClassDataShouldBePrivate:ComplexClass.1",33.5260917018391,32.0372188519568,1.04647322405738,0.295342600970855
"LongParameterList:ComplexClass.1",3.36435102397243,2.84206222734678,1.18377106299788,0.236503699865367
"ClassDataShouldBePrivate:LongParameterList.1",-1.52428801038304,16.9346662886276,-0.0900099231011521,0.928279329344958
"ComplexClass:LongParameterList.1",2.11407324111554,4.48677866078237,0.471178411271775,0.6375133341664
"(Intercept)",-2.57625668043056,0.315821596441963,-8.15731637562027,3.42550272536779e-16
"sloc",0.0136469566684781,0.00136458102579483,10.0008401190608,1.51109600511397e-23
