ClassName,AntiSingleton,Blob,ClassDataShouldBePrivate,ComplexClass,LargeClass,LazyClass,LongMethod,LongParameterList,MessageChains,RefusedParentBequest,SpaghettiCode,SpeculativeGenerality,SwissArmyKnife,NumOfAPs
data.chunk.Chunklink2OpenNLP, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
data.chunk.genia.Genia2PTB, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
data.pos.training.GeniaPosTrainingDataExtractorTests, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.apache.ctakes.assertion.attributes.GenericAttributeAnalysisEngine, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
org.apache.ctakes.assertion.attributes.SubjectAttributeAnalysisEngine, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
org.apache.ctakes.assertion.attributes.features.selection.FeatureSelection, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.apache.ctakes.assertion.cr.ArgumentInfo, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
org.apache.ctakes.assertion.cr.NegExCorpusReader, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
org.apache.ctakes.assertion.cr.RelationInfo, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2
org.apache.ctakes.assertion.cr.Span, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
org.apache.ctakes.assertion.cr.XmiCollectionReaderCtakes, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.apache.ctakes.assertion.eval.MergeGoldViewFromOneCasIntoInitialViewOfAnotherCas, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.apache.ctakes.assertion.eval.TestFeatureSelection, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
org.apache.ctakes.assertion.eval.XMIReader, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
