class,SLOC
org.apache.shindig.protocol.conversion.xstream.StackWriterWrapper,54
org.apache.shindig.protocol.conversion.xstream.NamespaceSet,16
org.apache.shindig.social.core.oauth.OAuthSecurityToken,42
org.apache.shindig.auth.AbstractSecurityToken,238
org.apache.shindig.auth.AuthenticationMode,7
org.apache.shindig.gadgets.oauth2.persistence.sample.NoOpEncrypterTest,52
org.apache.shindig.gadgets.oauth2.persistence.sample.NoOpEncrypter,11
org.apache.shindig.protocol.conversion.xstream.ImplicitCollectionFieldMapping,33
org.apache.shindig.gadgets.http.AbstractHttpCacheTest,404
org.apache.shindig.auth.BasicSecurityToken,23
org.apache.shindig.common.uri.Uri,240
org.apache.shindig.gadgets.AuthType,22
org.apache.shindig.gadgets.oauth.OAuthArguments,238
org.apache.shindig.gadgets.http.HttpRequest,290
org.apache.shindig.gadgets.http.HttpResponse,401
org.apache.shindig.gadgets.http.CacheKeyBuilder,49
org.apache.shindig.gadgets.http.AbstractHttpCache,172
org.apache.shindig.gadgets.http.HttpResponseBuilder,234
org.apache.shindig.gadgets.servlet.OAuthCallbackServletTest,46
org.apache.shindig.common.crypto.BasicBlobCrypter,153
org.apache.shindig.gadgets.oauth.OAuthCallbackState,36
org.apache.shindig.gadgets.servlet.ServletTestFixture,16
org.apache.shindig.gadgets.servlet.OAuthCallbackServlet,49
org.apache.shindig.common.servlet.HttpServletResponseRecorder,106
org.apache.shindig.gadgets.oauth2.OAuth2MessageModuleTest,8
org.apache.shindig.gadgets.oauth2.OAuth2MessageModule,14
org.apache.shindig.social.core.model.AlbumImpl,67
org.apache.shindig.protocol.HandlerPreconditions,25
org.apache.shindig.protocol.ProtocolException,29
org.apache.shindig.common.xml.DomUtil,41
org.apache.shindig.gadgets.oauth.OAuthGadgetContext,28
org.apache.shindig.gadgets.GadgetContext,66
org.apache.shindig.gadgets.oauth2.handler.MacTokenHandlerTest,74
org.apache.shindig.gadgets.oauth2.MockUtils,387
org.apache.shindig.gadgets.oauth2.OAuth2Error,88
org.apache.shindig.gadgets.oauth2.handler.MacTokenHandler,171
org.apache.shindig.gadgets.oauth2.handler.OAuth2HandlerError,41
org.apache.shindig.gadgets.parse.CompactHtmlSerializerTest,58
org.apache.shindig.gadgets.parse.AbstractParsingTestBase,55
org.apache.shindig.gadgets.parse.GadgetHtmlParser,252
org.apache.shindig.gadgets.parse.CompactHtmlSerializer,46
org.apache.shindig.social.core.oauth2.OAuth2ServiceImpl,122
org.apache.shindig.social.core.oauth2.validators.AccessTokenRequestValidator,65
org.apache.shindig.social.core.oauth2.validators.AuthorizationCodeRequestValidator,39
org.apache.shindig.social.core.oauth2.validators.DefaultResourceRequestValidator,31
org.apache.shindig.social.core.oauth2.OAuth2Client,83
org.apache.shindig.social.core.oauth2.OAuth2Types,67
org.apache.shindig.social.core.oauth2.OAuth2NormalizedRequest,194
org.apache.shindig.social.core.oauth2.OAuth2NormalizedResponse,109
org.apache.shindig.social.core.oauth2.OAuth2Code,80
org.apache.shindig.social.core.oauth2.OAuth2Exception,11
org.apache.shindig.gadgets.rewrite.js.ClosureJsCompiler,251
org.apache.shindig.common.util.HashUtil,33
org.apache.shindig.gadgets.features.ApiDirective,38
org.apache.shindig.gadgets.js.JsContent,45
org.apache.shindig.gadgets.js.JsResponse,60
org.apache.shindig.gadgets.js.JsResponseBuilder,154
org.apache.shindig.gadgets.features.FeatureRegistry,468
org.apache.shindig.gadgets.rewrite.js.DefaultJsCompiler,23
org.apache.shindig.gadgets.rewrite.js.CompileResult,19
org.apache.shindig.gadgets.uri.ProxyUriBase,240
org.apache.shindig.gadgets.templates.tags.DefaultTagRegistry,12
org.apache.shindig.social.core.oauth.OAuth2AuthCodeFlowTest,505
org.apache.shindig.common.testing.FakeHttpServletRequest,521
org.apache.shindig.social.core.oauth2.OAuth2AuthenticationHandler,38
org.apache.shindig.social.core.oauth2.OAuth2Servlet,59
org.apache.shindig.social.dataservice.integration.AbstractLargeRestfulTests,178
org.apache.shindig.social.core.oauth.MockServletOutputStream,10
org.apache.shindig.common.servlet.HttpServletUserAgentProviderTest,46
org.apache.shindig.common.EasyMockTestCase,35
org.apache.shindig.common.servlet.HttpServletUserAgentProvider,20
org.apache.shindig.common.servlet.UserAgent,36
org.apache.shindig.gadgets.oauth.BasicOAuthStore,164
org.apache.shindig.gadgets.GadgetException,74
org.apache.shindig.gadgets.oauth.BasicOAuthStoreConsumerKeyAndSecret,40
org.apache.shindig.gadgets.oauth.BasicOAuthStoreConsumerIndex,37
org.apache.shindig.gadgets.oauth.BasicOAuthStoreTokenIndex,65
org.apache.shindig.gadgets.variables.MessageSubstituterTest,22
org.apache.shindig.gadgets.render.FakeMessageBundleFactory,9
org.apache.shindig.gadgets.spec.GadgetSpec,167
org.apache.shindig.gadgets.variables.Substitutions,75
org.apache.shindig.gadgets.variables.MessageSubstituter,13
org.apache.shindig.gadgets.js.JsLoadProcessorTest,83
org.apache.shindig.gadgets.js.JsLoadProcessor,70
org.apache.shindig.gadgets.js.JsRequest,48
org.apache.shindig.gadgets.js.JsException,10
org.apache.shindig.protocol.conversion.BeanJsonConverter,191
org.apache.shindig.common.JsonSerializer,267
org.apache.shindig.protocol.ContentTypes,56
org.apache.shindig.protocol.model.EnumImpl,23
org.apache.shindig.gadgets.js.ExportJsProcessorTest,174
org.apache.shindig.gadgets.JsCompileMode,24
org.apache.shindig.gadgets.js.ExportJsProcessor,72
org.apache.shindig.protocol.model.ExtendableBeanImpl,3
org.apache.shindig.gadgets.render.GadgetRewritersProvider,11
org.apache.shindig.gadgets.DefaultGadgetSpecFactory,50
org.apache.shindig.common.xml.XmlException,11
org.apache.shindig.common.xml.XmlUtil,191
org.apache.shindig.gadgets.spec.SpecParserException,11
org.apache.shindig.gadgets.AbstractSpecFactory,155
org.apache.shindig.social.core.model.OrganizationImpl,100
org.apache.shindig.gadgets.servlet.ProxyServlet,99
org.apache.shindig.auth.AuthInfoUtil,30
org.apache.shindig.common.servlet.InjectedServlet,31
org.apache.shindig.common.uri.UriBuilder,244
org.apache.shindig.gadgets.oauth2.OAuth2Arguments,96
org.apache.shindig.gadgets.servlet.ProxyHandler,112
org.apache.shindig.gadgets.servlet.ServletUtil,153
org.apache.shindig.common.uri.UriTest,188
org.apache.shindig.gadgets.js.AnonFuncWrappingProcessorTest,31
org.apache.shindig.gadgets.js.AnonFuncWrappingProcessor,10
org.apache.shindig.common.servlet.GuiceServletContextListener,77
org.apache.shindig.gadgets.uri.DefaultAccelUriManagerTest,84
org.apache.shindig.config.BasicContainerConfig,208
org.apache.shindig.gadgets.uri.DefaultAccelUriManager,35
org.apache.shindig.gadgets.uri.DefaultProxyUriManager,181
org.apache.shindig.common.servlet.ServletRequestContext,25
org.apache.shindig.gadgets.oauth.OAuthError,26
org.apache.shindig.gadgets.servlet.AccelHandler,94
org.apache.shindig.gadgets.Gadget,111
org.apache.shindig.gadgets.rewrite.DomWalker,130
org.apache.shindig.gadgets.rewrite.RewritingException,18
org.apache.shindig.gadgets.uri.UriUtils,147
org.apache.shindig.gadgets.oauth2.persistence.OAuth2CacheException,6
org.apache.shindig.gadgets.oauth2.persistence.OAuth2PersistenceException,6
org.apache.shindig.gadgets.rewrite.StyleAdjacencyContentRewriter,5
org.apache.shindig.gadgets.rewrite.StyleAdjacencyVisitor,46
org.apache.shindig.gadgets.spec.Feature,89
org.apache.shindig.gadgets.admin.ContainerAdminData,101
org.apache.shindig.gadgets.admin.GadgetAdminData,50
org.apache.shindig.gadgets.admin.ServerAdminData,48
org.apache.shindig.protocol.conversion.BeanFilter,120
org.apache.shindig.protocol.conversion.BeanDelegator,258
org.apache.shindig.gadgets.preload.ConcurrentPreloaderService,29
org.apache.shindig.social.core.util.atom.AtomAttributeConverter,12
org.apache.shindig.social.core.util.atom.AtomAttribute,10
org.apache.shindig.common.util.DateUtil,35
org.apache.shindig.common.JsonUtil,62
org.apache.shindig.social.core.oauth2.OAuth2AuthorizationHandler,62
org.apache.shindig.social.core.oauth2.OAuth2Utils,16
org.apache.shindig.gadgets.preload.PreloadModule,5
org.apache.shindig.gadgets.parse.caja.CajaCssLexerParser,137
org.apache.shindig.gadgets.templates.DefaultTemplateProcessor,284
org.apache.shindig.expressions.Expressions,149
org.apache.shindig.gadgets.GadgetELResolver,71
org.apache.shindig.gadgets.parse.HtmlSerialization,72
org.apache.shindig.gadgets.templates.tags.RepeatTagHandler,25
org.apache.shindig.gadgets.templates.TemplateContext,60
org.apache.shindig.gadgets.templates.TemplateELResolver,89
org.apache.shindig.gadgets.templates.ElementELResolver,78
org.apache.shindig.gadgets.spec.ApplicationManifest,67
org.apache.shindig.protocol.DefaultHandlerRegistry,449
org.apache.shindig.expressions.juel.JuelProvider,26
org.apache.shindig.expressions.juel.JuelTypeConverter,12
org.apache.shindig.expressions.Functions,51
