Class,same,uchangedLines,deleted,added,changed,all, differenceSection
contrib\piggybank\java\src\main\java\org\apache\pig\piggybank\evaluation\datetime\convert\CustomFormatToISO.java,111,0,0,0,0,0,0
contrib\piggybank\java\src\main\java\org\apache\pig\piggybank\evaluation\datetime\convert\ISOToUnix.java,104,0,0,0,0,0,0
contrib\piggybank\java\src\main\java\org\apache\pig\piggybank\evaluation\datetime\convert\UnixToISO.java,104,0,0,0,0,0,0
contrib\piggybank\java\src\main\java\org\apache\pig\piggybank\evaluation\datetime\diff\ISODaysBetween.java,124,0,0,0,0,0,0
contrib\piggybank\java\src\main\java\org\apache\pig\piggybank\evaluation\datetime\diff\ISOHoursBetween.java,120,0,0,0,0,0,0
contrib\piggybank\java\src\main\java\org\apache\pig\piggybank\evaluation\datetime\diff\ISOMinutesBetween.java,119,0,0,0,0,0,0
contrib\piggybank\java\src\main\java\org\apache\pig\piggybank\evaluation\datetime\diff\ISOMonthsBetween.java,123,0,0,0,0,0,0
contrib\piggybank\java\src\main\java\org\apache\pig\piggybank\evaluation\datetime\diff\ISOSecondsBetween.java,118,0,0,0,0,0,0
contrib\piggybank\java\src\main\java\org\apache\pig\piggybank\evaluation\datetime\diff\ISOYearsBetween.java,120,0,0,0,0,0,0
contrib\piggybank\java\src\main\java\org\apache\pig\piggybank\evaluation\datetime\truncate\ISOHelper.java,74,0,0,0,0,0,0
contrib\piggybank\java\src\main\java\org\apache\pig\piggybank\evaluation\datetime\truncate\ISOToDay.java,111,0,0,0,0,0,0
contrib\piggybank\java\src\main\java\org\apache\pig\piggybank\evaluation\datetime\truncate\ISOToHour.java,111,0,0,0,0,0,0
contrib\piggybank\java\src\main\java\org\apache\pig\piggybank\evaluation\datetime\truncate\ISOToMinute.java,111,0,0,0,0,0,0
contrib\piggybank\java\src\main\java\org\apache\pig\piggybank\evaluation\datetime\truncate\ISOToMonth.java,112,0,0,0,0,0,0
contrib\piggybank\java\src\main\java\org\apache\pig\piggybank\evaluation\datetime\truncate\ISOToSecond.java,112,0,0,0,0,0,0
contrib\piggybank\java\src\main\java\org\apache\pig\piggybank\evaluation\datetime\truncate\ISOToWeek.java,113,0,0,0,0,0,0
contrib\piggybank\java\src\main\java\org\apache\pig\piggybank\evaluation\datetime\truncate\ISOToYear.java,113,0,0,0,0,0,0
contrib\piggybank\java\src\main\java\org\apache\pig\piggybank\evaluation\datetime\DiffDate.java,93,0,0,0,0,0,0
contrib\piggybank\java\src\main\java\org\apache\pig\piggybank\evaluation\decode\Bin.java,93,0,0,0,0,0,0
contrib\piggybank\java\src\main\java\org\apache\pig\piggybank\evaluation\decode\BinCond.java,97,0,0,0,0,0,0
contrib\piggybank\java\src\main\java\org\apache\pig\piggybank\evaluation\decode\Decode.java,90,0,0,0,0,0,0
contrib\piggybank\java\src\main\java\org\apache\pig\piggybank\evaluation\math\ABS.java,109,0,0,0,0,0,0
contrib\piggybank\java\src\main\java\org\apache\pig\piggybank\evaluation\math\ACOS.java,62,0,0,0,0,0,0
contrib\piggybank\java\src\main\java\org\apache\pig\piggybank\evaluation\math\ASIN.java,60,0,0,0,0,0,0
contrib\piggybank\java\src\main\java\org\apache\pig\piggybank\evaluation\math\ATAN.java,60,0,0,0,0,0,0
contrib\piggybank\java\src\main\java\org\apache\pig\piggybank\evaluation\math\ATAN2.java,54,0,0,0,0,0,0
contrib\piggybank\java\src\main\java\org\apache\pig\piggybank\evaluation\math\Base.java,37,0,0,0,0,0,0
contrib\piggybank\java\src\main\java\org\apache\pig\piggybank\evaluation\math\CBRT.java,61,0,0,0,0,0,0
contrib\piggybank\java\src\main\java\org\apache\pig\piggybank\evaluation\math\CEIL.java,61,0,0,0,0,0,0
contrib\piggybank\java\src\main\java\org\apache\pig\piggybank\evaluation\math\copySign.java,102,0,0,0,0,0,0
contrib\piggybank\java\src\main\java\org\apache\pig\piggybank\evaluation\math\COS.java,59,0,0,0,0,0,0
contrib\piggybank\java\src\main\java\org\apache\pig\piggybank\evaluation\math\COSH.java,61,0,0,0,0,0,0
contrib\piggybank\java\src\main\java\org\apache\pig\piggybank\evaluation\math\DoubleAbs.java,87,0,0,0,0,0,0
contrib\piggybank\java\src\main\java\org\apache\pig\piggybank\evaluation\math\DoubleBase.java,72,0,0,0,0,0,0
contrib\piggybank\java\src\main\java\org\apache\pig\piggybank\evaluation\math\DoubleCopySign.java,83,0,0,0,0,0,0
contrib\piggybank\java\src\main\java\org\apache\pig\piggybank\evaluation\math\DoubleDoubleBase.java,70,0,0,0,0,0,0
contrib\piggybank\java\src\main\java\org\apache\pig\piggybank\evaluation\math\DoubleGetExponent.java,80,0,0,0,0,0,0
contrib\piggybank\java\src\main\java\org\apache\pig\piggybank\evaluation\math\DoubleMax.java,79,0,0,0,0,0,0
contrib\piggybank\java\src\main\java\org\apache\pig\piggybank\evaluation\math\DoubleMin.java,79,0,0,0,0,0,0
contrib\piggybank\java\src\main\java\org\apache\pig\piggybank\evaluation\math\DoubleNextAfter.java,86,0,0,0,0,0,0
contrib\piggybank\java\src\main\java\org\apache\pig\piggybank\evaluation\math\DoubleNextup.java,80,0,0,0,0,0,0
contrib\piggybank\java\src\main\java\org\apache\pig\piggybank\evaluation\math\DoubleRound.java,86,0,0,0,0,0,0
contrib\piggybank\java\src\main\java\org\apache\pig\piggybank\evaluation\math\DoubleSignum.java,81,0,0,0,0,0,0
