class,SLOC
org.apache.uima.collection.impl.cpm.CheckpointConfig,59
org.apache.uima.tools.cvd.control.AboutUimaHandler,9
org.apache.uima.tools.cvd.MainFrame,1645
org.apache.uima.tools.util.gui.AboutDialog,43
org.apache.uima.caseditor.editor.AnnotationEditor,906
org.apache.uima.cas.CASRuntimeException,65
org.apache.uima.cas.ConstraintFactory,14
org.apache.uima.caseditor.CasEditorPlugin,64
org.apache.uima.caseditor.editor.action.DeleteFeatureStructureAction,19
org.apache.uima.caseditor.editor.action.LowerLeftAnnotationSideAction,28
org.apache.uima.caseditor.editor.action.LowerRightAnnotationSideAction,28
org.apache.uima.caseditor.editor.action.WideLeftAnnotationSideAction,28
org.apache.uima.caseditor.editor.action.WideRightAnnotationSideAction,28
org.apache.uima.caseditor.editor.annotation.DrawingStyle,22
org.apache.uima.caseditor.editor.annotation.EclipseAnnotationPeer,32
org.apache.uima.caseditor.editor.context.AnnotationEditingControlCreator,16
org.apache.uima.caseditor.editor.contextmenu.ModeMenu,27
org.apache.uima.caseditor.editor.contextmenu.ShowAnnotationsMenu,86
org.apache.uima.caseditor.editor.outline.AnnotationOutline,212
org.apache.uima.caseditor.editor.outline.OutlinePageBook,33
org.apache.uima.caseditor.editor.util.AnnotationComparator,6
org.apache.uima.caseditor.editor.util.AnnotationSelection,42
org.apache.uima.caseditor.editor.util.FeatureStructureTransfer,15
org.apache.uima.caseditor.editor.util.Span,61
org.apache.uima.caseditor.editor.util.StrictTypeConstraint,10
org.apache.uima.caseditor.editor.CasDocumentProvider,49
org.apache.uima.caseditor.editor.AnnotationStyleChangeListener,11
org.apache.uima.caseditor.editor.FeatureStructureSelectionProvider,37
org.apache.uima.caseditor.editor.FindAnnotateAction,15
org.apache.uima.caseditor.editor.AnnotationStyle,148
org.apache.uima.caseditor.editor.CasDocumentProviderFactory,54
org.apache.uima.caseditor.editor.TextDocumentProvider,78
org.apache.uima.caseditor.editor.AnnotationEditorPreferenceConstants,7
org.apache.uima.caseditor.editor.CasEditorViewPage,114
org.apache.uima.caseditor.editor.AnnotationEditorActionContributor,24
org.apache.uima.caseditor.editor.AnnotationDocument,100
org.apache.uima.caseditor.editor.DocumentUimaImpl,199
org.apache.uima.caseditor.editor.AbstractAnnotationDocumentListener,31
org.apache.uima.caseditor.editor.AnnotationInformationProvider,21
org.apache.uima.caseditor.editor.QuickTypeSelectionDialog,185
org.apache.uima.caseditor.editor.ModelFeatureStructure,57
org.apache.uima.caseditor.editor.AnnotationEditorSelection,41
org.apache.uima.caseditor.editor.ChangeModeAction,18
org.apache.uima.caseditor.editor.FeatureStructureSelection,29
org.apache.uima.caseditor.ide.searchstrategy.TypeSystemSearchStrategyFactory,35
org.apache.uima.taeconfigurator.editors.MultiPageEditor,2047
org.apache.uima.UIMAFramework,269
org.apache.uima.analysis_engine.impl.AnalysisEngineDescription_impl,527
org.apache.uima.cas.impl.CASImpl,2944
org.apache.uima.internal.util.UIMAClassLoader,48
org.apache.uima.jcas.jcasgenp.MergerImpl,38
org.apache.uima.resource.ResourceInitializationException,95
org.apache.uima.resource.impl.ResourceManager_impl,358
org.apache.uima.taeconfigurator.CDEpropertyPage,112
org.apache.uima.taeconfigurator.InternalErrorCDE,15
org.apache.uima.taeconfigurator.Messages,16
org.apache.uima.taeconfigurator.TAEConfiguratorPlugin,97
org.apache.uima.taeconfigurator.editors.ui.AbstractSection,1105
org.apache.uima.taeconfigurator.editors.ui.AggregatePage,20
org.apache.uima.taeconfigurator.editors.ui.CapabilityPage,21
org.apache.uima.taeconfigurator.editors.ui.HeaderPage,179
org.apache.uima.taeconfigurator.editors.ui.IndexesPage,36
org.apache.uima.taeconfigurator.editors.ui.OverviewPage,31
org.apache.uima.taeconfigurator.editors.ui.ParameterPage,21
org.apache.uima.taeconfigurator.editors.ui.ResourcesPage,26
org.apache.uima.taeconfigurator.editors.ui.SettingsPage,21
org.apache.uima.taeconfigurator.editors.ui.TypePage,20
org.apache.uima.taeconfigurator.editors.ui.Utility,109
org.apache.uima.taeconfigurator.editors.xml.XMLEditor,113
org.apache.uima.taeconfigurator.files.ContextForPartDialog,75
org.apache.uima.taeconfigurator.model.AllTypes,31
org.apache.uima.taeconfigurator.model.DefinedTypesWithSupers,33
org.apache.uima.taeconfigurator.model.DescriptorTCAS,43
org.apache.uima.tools.jcasgen.Jg,726
org.apache.uima.util.CasCreationUtils,961
org.apache.uima.util.InvalidXMLException,37
org.apache.uima.util.Level,56
org.apache.uima.util.XMLInputSource,50
org.apache.uima.util.XMLSerializer,152
org.apache.uima.taeconfigurator.editors.MultiPageEditorContributor,172
org.apache.uima.InternationalizedException,94
org.apache.uima.taeconfigurator.editors.ui.dialogs.AbstractDialog,313
org.apache.uima.resource.metadata.impl.MetaDataObject_impl,698
org.apache.uima.taeconfigurator.model.AbstractModelPart,15
org.apache.uima.tools.cvd.FSTreeNode,23
org.apache.uima.analysis_engine.AnalysisEngineProcessException,32
org.apache.uima.resource.ResourceConfigurationException,33
org.apache.uima.cas.test.CASTestSetup,105
org.apache.uima.cas.CASException,32
org.apache.uima.cas.admin.CASAdminException,70
org.apache.uima.caseditor.editor.AnnotationEditorPreferenceInitializer,8
org.apache.uima.taeconfigurator.files.MultiResourceSelectionDialog,269
org.apache.uima.taeconfigurator.editors.ui.dialogs.ResourcePickerDialog,108
org.apache.uima.collection.impl.cpm.utils.ErrorTestCasConsumer,54
org.apache.uima.collection.CasConsumer_ImplBase,48
org.apache.uima.resource.ResourceProcessException,25
org.apache.uima.collection.impl.cpm.utils.FunctionErrorStore,203
org.apache.uima.resource.metadata.impl.PropertyXmlInfo,25
org.apache.uima.examples.cpe.SimpleRunCPM,88
org.apache.uima.UIMAException,23
org.apache.uima.internal.util.UUIDGenerator,16
org.apache.uima.util.impl.SaxDeserializer_impl,77
org.apache.uima.UIMARuntimeException,34
org.apache.uima.internal.util.Timer,47
org.apache.uima.internal.util.TimeSpan,225
org.apache.uima.collection.CasInitializer_ImplBase,31
org.apache.uima.resource.ConfigurableResource_ImplBase,21
org.apache.uima.cas.impl.CASMetadata,73
org.apache.uima.cas.impl.FSClassRegistry,62
org.apache.uima.cas.impl.TypeSystemImpl,835
org.apache.uima.cas.impl.FeatureImpl,44
org.apache.uima.cas.impl.TypeImpl,92
org.apache.uima.collection.metadata.CpeDescriptorException,6
org.apache.uima.cas.test.StringSubtypeAnnotation,29
org.apache.uima.jcas.cas.TOP_Type,79
org.apache.uima.jcas.tcas.Annotation,52
org.apache.uima.jcas.JCasRegistry,19
org.apache.uima.cas.test.StringSubtypeAnnotation_Type,36
org.apache.uima.analysis_engine.annotator.JTextAnnotator_ImplBase,2
org.apache.uima.analysis_engine.annotator.Annotator_ImplBase,31
org.apache.uima.cas.impl.FeatureStructureImplC,44
org.apache.uima.cas.impl.FeatureStructureImpl,513
org.apache.uima.tools.cvd.control.FocusFSAction,9
org.apache.uima.search.impl.Attribute_impl,35
org.apache.uima.resource.metadata.impl.XmlizationInfo,13
org.apache.vinci.transport.vns.client.ResolveResult,100
org.apache.vinci.debug.Debug,102
org.apache.vinci.transport.Frame,220
org.apache.vinci.transport.FrameComponent,9
org.apache.vinci.transport.FrameLeaf,274
org.apache.vinci.transport.TransportConstants,15
org.apache.vinci.transport.VinciFrame,203
org.apache.vinci.transport.vns.VNSConstants,10
org.apache.uima.cas.impl.FeatureValuePathImpl,786
org.apache.uima.collection.impl.cpm.vinci.cas_data.VinciPrimitiveValue,24
org.apache.uima.cas_data.impl.PrimitiveValueImpl,46
org.apache.uima.taeconfigurator.editors.ui.dialogs.TypesWithNameSpaces32,78
org.apache.uima.taeconfigurator.editors.ui.dialogs.TypesWithNameSpaces,15
org.apache.uima.analysis_engine.annotator.GenericAnnotator_ImplBase,3
org.apache.uima.tools.cvd.control.FocusIRAction,9
org.apache.uima.util.LoggerPrintStream,81
org.apache.uima.tools.cvd.ArrayNode,28
org.apache.uima.cas.test.GrowingTheCasTestNoJcasCache,93
org.apache.uima.test.junit_extension.JUnitExtension,26
org.apache.uima.util.FileUtils,183
org.apache.uima.cas.test.Sentence,21
org.apache.uima.cas.test.Token,21
org.apache.uima.cas.impl.FSTypeConstraintImpl,59
org.apache.uima.internal.util.SortedIntSet,54
org.apache.uima.cas.test.CrossAnnotation_Type,46
org.apache.uima.jcas.tcas.Annotation_Type,70
org.apache.uima.cas.test.CrossAnnotation,30
org.apache.uima.collection.impl.metadata.cpe.CpeCollectionReaderCasInitializerImpl,68
org.apache.uima.resource.metadata.impl.ConfigurationParameterSettings_impl,179
org.apache.uima.resource.metadata.impl.NameValuePair_impl,29
org.apache.uima.collection.impl.metadata.cpe.CasProcessorConfigurationParameterSettingsImpl,46
org.apache.uima.collection.impl.cpm.engine.EOFToken,2
org.apache.uima.collection.CollectionException,24
org.apache.uima.collection.impl.cpm.utils.ChunkMetadata,48
org.apache.uima.jcas.cas.TOP,77
org.apache.uima.caseditor.editor.annotation.TokenDrawingStrategy,37
org.apache.uima.tools.cpm.CpmFrame,103
org.apache.uima.tools.images.Images,22
org.apache.uima.tools.util.gui.FileChooserBugWorkarounds,37
org.apache.uima.tools.cpm.CpmPanel,1328
org.apache.uima.resource.service.impl.TestResourceServiceStub,12
org.apache.uima.resource.ResourceServiceException,27
org.apache.uima.collection.impl.cpm.container.CasObjectNetworkCasProcessorImpl,126
org.apache.uima.collection.impl.base_cpm.container.ServiceConnectionException,9
org.apache.uima.collection.impl.cpm.utils.CPMUtils,254
org.apache.uima.collection.impl.cpm.utils.CpmLocalizedMessage,19
org.apache.uima.resource.metadata.impl.ProcessingResourceMetaData_impl,15
org.apache.uima.taeconfigurator.editors.xml.XMLDocumentProvider,12
org.apache.uima.taeconfigurator.editors.xml.XMLPartitionScanner,13
org.apache.uima.taeconfigurator.wizards.TAEConfiguratorNewWizard,28
org.apache.uima.taeconfigurator.wizards.AbstractNewWizard,103
org.apache.uima.taeconfigurator.wizards.TAEConfiguratorNewWizardPage,6
org.apache.uima.tools.pear.install.InstallPear,596
org.apache.uima.pear.tools.InstallationController,983
org.apache.uima.pear.tools.InstallationDescriptor,513
org.apache.uima.pear.tools.InstallationDescriptorHandler,427
org.apache.uima.pear.tools.PackageBrowser,199
org.apache.uima.pear.util.MessageRouter,121
org.apache.uima.pear.util.UIMAUtil,116
org.apache.uima.tools.cvd.CVD,124
org.apache.uima.cas.impl.XmiCasDeserializerTest,1206
org.apache.uima.cas_data.impl.CasComparer,100
org.apache.uima.internal.util.XmlAttribute,8
org.apache.uima.internal.util.XmlElementNameAndContents,12
org.apache.uima.resource.metadata.impl.TypePriorities_impl,151
org.apache.uima.resource.metadata.impl.TypeSystemDescription_impl,141
org.apache.uima.util.CasCopier,245
org.apache.uima.cas.impl.XmiSerializationSharedData,145
org.apache.uima.cas.impl.AllowPreexistingFS,1
org.apache.uima.cas.impl.XCASDeserializer,710
org.apache.uima.cas.impl.XmiCasDeserializer,1187
org.apache.uima.cas.impl.XmiCasSerializer,972
org.apache.uima.InternationalizedRuntimeException,78
org.apache.uima.internal.util.XmlElementName,9
org.apache.uima.taeconfigurator.editors.ui.AggregateSection,482
org.apache.uima.taeconfigurator.editors.ui.dialogs.AddRemoteServiceDialog,176
org.apache.uima.taeconfigurator.editors.ui.dialogs.FindComponentDialog,127
org.apache.uima.taeconfigurator.editors.ui.dialogs.PickTaeForTypesDialog,155
org.apache.uima.taeconfigurator.files.MultiResourceSelectionDialogWithFlowOption,29
org.apache.uima.taeconfigurator.model.FlowNodes,28
org.apache.uima.taeconfigurator.editors.ui.FlowSection,427
org.apache.uima.taeconfigurator.editors.ui.FileAndShortName,19
org.apache.uima.taeconfigurator.editors.ui.SofaMapSection,350
org.apache.uima.analysis_engine.impl.sequencer.SequencerCapabilityLanguageTest,140
org.apache.uima.test.junit_extension.FileCompare,203
org.apache.uima.cas.impl.FSRBTIndex,56
org.apache.uima.internal.util.rb_trees.CompIntArrayRBT,137
org.apache.uima.cas.impl.FSLeafIndexImpl,269
org.apache.uima.internal.util.rb_trees.IntArrayRBT,692
org.apache.uima.cas.impl.LowLevelIteratorWrapper,49
org.apache.uima.tools.jcasgen.LogThrowErrorImpl,9
org.apache.uima.internal.util.ClassloadingTestClass,6
org.apache.uima.analysis_engine.annotator.AnnotatorConfigurationException,27
org.apache.uima.analysis_engine.annotator.AnnotatorInitializationException,26
