Class,same,uchangedLines,deleted,added,changed,all, differenceSection
connectors\activedirectory\connector\src\main\java\org\apache\manifoldcf\authorities\authorities\activedirectory\ActiveDirectoryAuthority.java,1101,0,0,0,0,0,0
connectors\activedirectory\connector\src\main\java\org\apache\manifoldcf\authorities\authorities\activedirectory\ActiveDirectoryConfig.java,63,0,0,0,0,0,0
connectors\activedirectory\connector\src\main\java\org\apache\manifoldcf\authorities\authorities\activedirectory\Messages.java,141,0,0,0,0,0,0
connectors\activedirectory\connector\src\test\java\org\apache\manifoldcf\authorities\authorities\activedirectory\tests\BaseUIHSQLDB.java,43,0,0,0,0,0,0
connectors\activedirectory\connector\src\test\java\org\apache\manifoldcf\authorities\authorities\activedirectory\tests\NavigationHSQLDBUI.java,131,0,0,0,0,0,0
connectors\alfresco\connector\src\main\java\org\apache\manifoldcf\crawler\connectors\alfresco\AlfrescoConfig.java,66,0,0,0,0,0,0
connectors\alfresco\connector\src\main\java\org\apache\manifoldcf\crawler\connectors\alfresco\AlfrescoRepositoryConnector.java,1028,0,0,0,0,0,0
connectors\alfresco\connector\src\main\java\org\apache\manifoldcf\crawler\connectors\alfresco\Constants.java,31,0,0,0,0,0,0
connectors\alfresco\connector\src\main\java\org\apache\manifoldcf\crawler\connectors\alfresco\ContentModelUtils.java,106,0,0,0,0,0,0
connectors\alfresco\connector\src\main\java\org\apache\manifoldcf\crawler\connectors\alfresco\ContentReader.java,91,0,0,0,0,0,0
connectors\alfresco\connector\src\main\java\org\apache\manifoldcf\crawler\connectors\alfresco\Messages.java,146,0,0,0,0,0,0
connectors\alfresco\connector\src\main\java\org\apache\manifoldcf\crawler\connectors\alfresco\NodeUtils.java,129,0,0,0,0,0,0
connectors\alfresco\connector\src\main\java\org\apache\manifoldcf\crawler\connectors\alfresco\PropertiesUtils.java,218,0,0,0,0,0,0
connectors\alfresco\connector\src\main\java\org\apache\manifoldcf\crawler\connectors\alfresco\SearchUtils.java,148,0,0,0,0,0,0
connectors\alfresco\connector\src\test\java\org\apache\manifoldcf\crawler\connectors\alfresco\tests\APISanityHSQLDBIT.java,672,0,0,0,0,0,0
connectors\alfresco\connector\src\test\java\org\apache\manifoldcf\crawler\connectors\alfresco\tests\BaseHSQLDB.java,36,0,0,0,0,0,0
connectors\alfresco\connector\src\test\java\org\apache\manifoldcf\crawler\connectors\alfresco\tests\BaseITHSQLDB.java,113,0,0,0,0,0,0
connectors\alfresco\connector\src\test\java\org\apache\manifoldcf\crawler\connectors\alfresco\tests\BasePostgresql.java,36,0,0,0,0,0,0
connectors\alfresco\connector\src\test\java\org\apache\manifoldcf\crawler\connectors\alfresco\tests\BaseUIHSQLDB.java,45,0,0,0,0,0,0
connectors\alfresco\connector\src\test\java\org\apache\manifoldcf\crawler\connectors\alfresco\tests\NavigationHSQLDBUI.java,238,0,0,0,0,0,0
connectors\alfresco\connector\src\test\java\org\apache\manifoldcf\crawler\connectors\alfresco\tests\SanityHSQLDBTest.java,35,0,0,0,0,0,0
connectors\alfresco\connector\src\test\java\org\apache\manifoldcf\crawler\connectors\alfresco\tests\SanityPostgresqlTest.java,35,0,0,0,0,0,0
connectors\alfresco-webscript\connector\src\main\java\org\apache\manifoldcf\authorities\authorities\alfrescowebscript\AlfrescoAuthorityConnector.java,164,0,0,0,0,0,0
connectors\alfresco-webscript\connector\src\main\java\org\apache\manifoldcf\authorities\authorities\alfrescowebscript\ConfigurationHandler.java,123,0,0,0,0,0,0
connectors\alfresco-webscript\connector\src\main\java\org\apache\manifoldcf\authorities\authorities\alfrescowebscript\Messages.java,120,0,0,0,0,0,0
connectors\alfresco-webscript\connector\src\main\java\org\apache\manifoldcf\crawler\connectors\alfrescowebscript\AlfrescoConnector.java,566,0,0,0,0,0,0
connectors\alfresco-webscript\connector\src\main\java\org\apache\manifoldcf\crawler\connectors\alfrescowebscript\ConfigurationHandler.java,580,0,0,0,0,0,0
connectors\alfresco-webscript\connector\src\main\java\org\apache\manifoldcf\crawler\connectors\alfrescowebscript\Messages.java,120,0,0,0,0,0,0
connectors\alfresco-webscript\connector\src\test\java\org\apache\manifoldcf\authorities\authorities\alfrescowebscript\AlfrescoAuthorityConnectorTest.java,46,0,0,0,0,0,0
connectors\alfresco-webscript\connector\src\test\java\org\apache\manifoldcf\crawler\connectors\alfrescowebscript\tests\APISanityHSQLDBIT.java,415,0,0,0,0,0,0
connectors\alfresco-webscript\connector\src\test\java\org\apache\manifoldcf\crawler\connectors\alfrescowebscript\tests\BaseITHSQLDB.java,84,0,0,0,0,0,0
connectors\alfresco-webscript\connector\src\test\java\org\apache\manifoldcf\crawler\connectors\alfrescowebscript\tests\BaseUIHSQLDB.java,45,0,0,0,0,0,0
connectors\alfresco-webscript\connector\src\test\java\org\apache\manifoldcf\crawler\connectors\alfrescowebscript\tests\CMISUtils.java,98,0,0,0,0,0,0
connectors\alfresco-webscript\connector\src\test\java\org\apache\manifoldcf\crawler\connectors\alfrescowebscript\tests\NavigationHSQLDBUI.java,242,0,0,0,0,0,0
connectors\alfresco-webscript\connector\src\test\java\org\apache\manifoldcf\crawler\connectors\alfrescowebscript\AlfrescoConnectorTest.java,232,0,0,0,0,0,0
connectors\amazoncloudsearch\connector\src\main\java\org\apache\manifoldcf\agents\output\amazoncloudsearch\AmazonCloudSearchConfig.java,41,0,0,0,0,0,0
connectors\amazoncloudsearch\connector\src\main\java\org\apache\manifoldcf\agents\output\amazoncloudsearch\AmazonCloudSearchConnector.java,747,0,0,0,0,0,0
connectors\amazoncloudsearch\connector\src\main\java\org\apache\manifoldcf\agents\output\amazoncloudsearch\DocumentChunkManager.java,336,0,0,0,0,0,0
connectors\amazoncloudsearch\connector\src\main\java\org\apache\manifoldcf\agents\output\amazoncloudsearch\DocumentRecord.java,99,0,0,0,0,0,0
connectors\amazoncloudsearch\connector\src\main\java\org\apache\manifoldcf\agents\output\amazoncloudsearch\Messages.java,141,0,0,0,0,0,0
connectors\cmis\connector\src\main\java\org\apache\manifoldcf\authorities\authorities\cmis\CmisAuthorityConnector.java,413,0,0,0,0,0,0
connectors\cmis\connector\src\main\java\org\apache\manifoldcf\authorities\authorities\cmis\Messages.java,141,0,0,0,0,0,0
connectors\cmis\connector\src\main\java\org\apache\manifoldcf\crawler\connectors\cmis\CmisConfig.java,67,0,0,0,0,0,0
connectors\cmis\connector\src\main\java\org\apache\manifoldcf\crawler\connectors\cmis\CmisRepositoryConnector.java,1376,0,0,0,0,0,0
connectors\cmis\connector\src\main\java\org\apache\manifoldcf\crawler\connectors\cmis\CmisRepositoryConnectorUtils.java,153,0,0,0,0,0,0
connectors\cmis\connector\src\main\java\org\apache\manifoldcf\crawler\connectors\cmis\Messages.java,141,0,0,0,0,0,0
connectors\cmis\connector\src\test\java\org\apache\manifoldcf\crawler\connectors\cmis\tests\APISanityHSQLDBIT.java,565,0,0,0,0,0,0
connectors\cmis\connector\src\test\java\org\apache\manifoldcf\crawler\connectors\cmis\tests\BaseHSQLDB.java,36,0,0,0,0,0,0
connectors\cmis\connector\src\test\java\org\apache\manifoldcf\crawler\connectors\cmis\tests\BaseITHSQLDB.java,77,0,0,0,0,0,0
