round, Attr, sigAttr,Residual.deviance, df.residual, null.deviance, df.null, AIC, iter, theta, std.err, 2loglik
1,4,2,149.013446639154,1956,159.824303984693,1960,1057.08570834654,1,0.00800449849880007,0.00116430241078277,-1045.08570834654 
2,2,1,148.88038212287,1958,155.495441720215,1960,1057.00404894162,1,0.00773822433561185,0.00112592366619128,-1049.00404894162 
3,1,0,148.814731607855,1959,154.837819733458,1960,1055.56354067634,1,0.00769795903266677,0.00111792111749523,-1049.56354067634 
