Class,same,uchangedLines,deleted,added,changed,all, differenceSection
accumulo-handler\src\java\org\apache\hadoop\hive\accumulo\columns\ColumnEncoding.java,179,0,0,0,0,0,0
accumulo-handler\src\java\org\apache\hadoop\hive\accumulo\columns\ColumnMapper.java,181,0,0,0,0,0,0
accumulo-handler\src\java\org\apache\hadoop\hive\accumulo\columns\ColumnMapping.java,95,0,0,0,0,0,0
accumulo-handler\src\java\org\apache\hadoop\hive\accumulo\columns\ColumnMappingFactory.java,180,0,0,0,0,0,0
accumulo-handler\src\java\org\apache\hadoop\hive\accumulo\columns\HiveAccumuloColumnMapping.java,92,0,0,0,0,0,0
accumulo-handler\src\java\org\apache\hadoop\hive\accumulo\columns\HiveAccumuloMapColumnMapping.java,99,0,0,0,0,0,0
accumulo-handler\src\java\org\apache\hadoop\hive\accumulo\columns\HiveAccumuloRowIdColumnMapping.java,43,0,0,0,0,0,0
accumulo-handler\src\java\org\apache\hadoop\hive\accumulo\columns\HiveColumn.java,55,0,0,0,0,0,0
accumulo-handler\src\java\org\apache\hadoop\hive\accumulo\columns\InvalidColumnMappingException.java,41,0,0,0,0,0,0
accumulo-handler\src\java\org\apache\hadoop\hive\accumulo\mr\HiveAccumuloRecordReader.java,122,0,0,0,0,0,0
accumulo-handler\src\java\org\apache\hadoop\hive\accumulo\mr\HiveAccumuloSplit.java,93,0,0,0,0,0,0
accumulo-handler\src\java\org\apache\hadoop\hive\accumulo\mr\HiveAccumuloTableInputFormat.java,502,0,0,0,0,0,0
accumulo-handler\src\java\org\apache\hadoop\hive\accumulo\mr\HiveAccumuloTableOutputFormat.java,121,0,0,0,0,0,0
accumulo-handler\src\java\org\apache\hadoop\hive\accumulo\predicate\compare\CompareOp.java,43,0,0,0,0,0,0
accumulo-handler\src\java\org\apache\hadoop\hive\accumulo\predicate\compare\DoubleCompare.java,107,0,0,0,0,0,0
accumulo-handler\src\java\org\apache\hadoop\hive\accumulo\predicate\compare\Equal.java,49,0,0,0,0,0,0
