round, Attr, sigAttr,Residual.deviance, df.residual, null.deviance, df.null, AIC, iter, theta, std.err, 2loglik
1,5,1,178.218867729107,640,182.599090454706,645,1150.73527561931,1,0.029262080204015,0.00373211523458328,-1136.73527561931 
2,1,1,177.993959434089,644,180.553641229183,645,1144.50954000587,1,0.0288626767604568,0.0036726940949392,-1138.50954000587 
