round, Attr, sigAttr,Residual.deviance, df.residual, null.deviance, df.null, AIC, iter, theta, std.err, 2loglik
1,5,1,10.2124935054473,827,23.3214182738155,832,40.7745112380011,1,0.0853060334649984,0.0764186370027509,-26.7745112380011 
2,1,1,11.8381594087188,831,17.4706406349665,832,40.5173453781626,25,0.0254116345701291,0.0238230917334611,-34.5173453781626 
