round, Attr, sigAttr,Residual.deviance, df.residual, null.deviance, df.null, AIC, iter, theta, std.err, 2loglik
1,8,1,449.442694369317,393,591.969128106054,401,2898.89024942197,1,0.388318736739746,0.0305120333792394,-2878.89024942197 
2,1,1,449.448870628129,400,574.320451637396,401,2897.76679857883,1,0.374418571314049,0.0291926828528129,-2891.76679857883 
