"Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-3.96142228683049,0.207335733708457,-19.1063171599778,2.23710723873971e-81
"sloc",0.000993503014152921,0.000432525791900924,2.29697981659438,0.0216199211451322
"AntiSingleton",-50.0436740687236,6426.15453248047,-0.00778749932261697,0.99378653732601
"ClassDataShouldBePrivate",1.54123387405018,1.02085695437196,1.50974518755995,0.131108456133284
"ComplexClass",1.28591938317564,0.436104638636208,2.94864871696157,0.00319166535558249
"LongParameterList",-0.240466989594124,1.0198976287324,-0.235775613963328,0.813606791976078
"AntiSingleton:ClassDataShouldBePrivate",35.7031413026524,5870.12650405119,0.00608217578922912,0.995147155761803
"AntiSingleton:ComplexClass",33.7091905159099,3702.45091565763,0.00910456108232361,0.992735711639481
"AntiSingleton:LongParameterList",0.7462103589233,7664.68675753431,9.73569282775688e-05,0.999922320410163
"ClassDataShouldBePrivate:ComplexClass",-18.3764596512577,2621.2717783875,-0.00701051291314865,0.99440646580117
"ClassDataShouldBePrivate:LongParameterList",-20.1238071211607,12198.0265683546,-0.00164975924657911,0.998683683165217
"ComplexClass:LongParameterList",0.132360977575065,1.30038289797725,0.101786156816545,0.918926413837268
"(Intercept)",-3.91295072033809,0.195869539707995,-19.9773314736511,8.6738013551722e-89
"sloc",0.00064349404783961,0.000433236386350403,1.48531856536895,0.137459456181284
"ComplexClass",1.34671328354976,0.401400842730281,3.35503352307277,0.0007935536740235
"(Intercept)",-3.86810981833818,0.192453576906846,-20.0989240132984,7.54109331284394e-90
"ComplexClass",1.53596592310267,0.370209691652366,4.14890792363419,3.34065135514412e-05
