"Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",0.57286893716855,0.185898970111841,3.08161436733027,0.00205881370009339
"sloc",0.0139706669757212,0.00268967213255962,5.19418958415055,2.05613531162541e-07
"ClassDataShouldBePrivate",-1.08424666827514,0.656848501884104,-1.65067997440063,0.0988039390054364
"ComplexClass",0.0955373997258829,0.651390091021509,0.146666952787171,0.883394904319889
"LongParameterList",-1.05153337369621,1.3390502835581,-0.785282962565149,0.432287682781262
"ClassDataShouldBePrivate:ComplexClass",2.17388517813388,3.00315429378415,0.723867296007177,0.469147209541944
"ClassDataShouldBePrivate:LongParameterList",-1.07379073263876,3.97351548251653,-0.270236957012861,0.786977962406677
"ComplexClass:LongParameterList",-0.363358849636956,2.20929197400084,-0.164468460444793,0.869362373544579
"(Intercept)",0.540356162138891,0.178255631486383,3.03135534980375,0.00243458540406127
"sloc",0.0137661800572166,0.00200861628353554,6.85356390369666,7.20324512977949e-12
