Class,same,uchangedLines,deleted,added,changed,all, differenceSection
caslight\src\main\java\org\apache\stanbol\commons\caslight\Feature.java,0,71,31,0,0,31,13
caslight\src\main\java\org\apache\stanbol\commons\caslight\FeatureStructure.java,0,100,85,0,0,85,20
caslight\src\main\java\org\apache\stanbol\commons\caslight\FeatureStructureListHolder.java,0,41,16,0,0,16,8
cmsadapter\cmis\src\main\java\org\apache\stanbol\cmsadapter\cmis\mapping\CMISContenthubFeeder.java,0,76,0,353,0,353,46
cmsadapter\cmis\src\main\java\org\apache\stanbol\cmsadapter\cmis\mapping\CMISRDFMapper.java,0,149,0,380,0,380,49
cmsadapter\cmis\src\main\java\org\apache\stanbol\cmsadapter\cmis\processor\CMISNodeTypeLifter.java,0,70,0,167,0,167,34
cmsadapter\cmis\src\main\java\org\apache\stanbol\cmsadapter\cmis\processor\RelationshipProcessor.java,0,40,0,74,0,74,14
cmsadapter\cmis\src\main\java\org\apache\stanbol\cmsadapter\cmis\repository\CMISModelMapper.java,0,51,0,170,0,170,28
cmsadapter\cmis\src\main\java\org\apache\stanbol\cmsadapter\cmis\repository\CMISObjectId.java,0,23,0,15,0,15,8
cmsadapter\cmis\src\main\java\org\apache\stanbol\cmsadapter\cmis\repository\CMISProperty.java,0,22,0,11,0,11,7
cmsadapter\cmis\src\main\java\org\apache\stanbol\cmsadapter\cmis\repository\CMISQueryHelper.java,0,19,0,9,0,9,4
cmsadapter\cmis\src\main\java\org\apache\stanbol\cmsadapter\cmis\repository\CMISRepositoryAccess.java,0,72,0,395,0,395,55
cmsadapter\cmis\src\main\java\org\apache\stanbol\cmsadapter\cmis\utils\CMISUtils.java,0,41,0,45,0,45,8
cmsadapter\core\src\main\java\org\apache\stanbol\cmsadapter\core\decorated\DObjectFactoryImp.java,0,32,0,77,0,77,17
cmsadapter\core\src\main\java\org\apache\stanbol\cmsadapter\core\decorated\DObjectImp.java,0,42,0,174,0,174,27
cmsadapter\core\src\main\java\org\apache\stanbol\cmsadapter\core\decorated\DObjectTypeImp.java,0,37,0,107,0,107,22
cmsadapter\core\src\main\java\org\apache\stanbol\cmsadapter\core\decorated\DPropertyDefinitionImp.java,0,30,0,45,0,45,15
cmsadapter\core\src\main\java\org\apache\stanbol\cmsadapter\core\decorated\DPropertyImp.java,0,31,0,90,0,90,16
cmsadapter\core\src\main\java\org\apache\stanbol\cmsadapter\core\helper\TcManagerClient.java,0,57,0,56,0,56,12
cmsadapter\core\src\main\java\org\apache\stanbol\cmsadapter\core\mapping\BaseRDFMapper.java,0,50,0,25,0,25,5
cmsadapter\core\src\main\java\org\apache\stanbol\cmsadapter\core\mapping\ContenthubFeederManager.java,0,64,0,63,0,63,16
cmsadapter\core\src\main\java\org\apache\stanbol\cmsadapter\core\mapping\DefaultNamingStrategy.java,0,58,0,173,0,173,37
cmsadapter\core\src\main\java\org\apache\stanbol\cmsadapter\core\mapping\DefaultRDFBridgeImpl.java,0,114,0,301,0,301,45
cmsadapter\core\src\main\java\org\apache\stanbol\cmsadapter\core\mapping\MappingConfigurationImpl.java,0,33,0,63,0,63,18
cmsadapter\core\src\main\java\org\apache\stanbol\cmsadapter\core\mapping\MappingEngineImpl.java,0,65,0,252,0,252,49
cmsadapter\core\src\main\java\org\apache\stanbol\cmsadapter\core\mapping\RDFBridgeHelper.java,0,190,0,223,0,223,34
cmsadapter\core\src\main\java\org\apache\stanbol\cmsadapter\core\mapping\RDFBridgeManager.java,0,130,0,129,0,129,23
cmsadapter\core\src\main\java\org\apache\stanbol\cmsadapter\core\processor\ClassificationObjectProcesser.java,0,79,0,220,0,220,39
cmsadapter\core\src\main\java\org\apache\stanbol\cmsadapter\core\processor\ContentObjectProcesser.java,0,66,0,186,0,186,32
cmsadapter\core\src\main\java\org\apache\stanbol\cmsadapter\core\processor\EnhancementFetcher.java,0,64,0,229,0,229,37
cmsadapter\core\src\main\java\org\apache\stanbol\cmsadapter\core\processor\ObjectTypeProcessor.java,0,56,0,142,0,142,26
cmsadapter\core\src\main\java\org\apache\stanbol\cmsadapter\core\processor\PropertyProcesser.java,0,103,0,331,0,331,54
cmsadapter\core\src\main\java\org\apache\stanbol\cmsadapter\core\processor\SubsumptionBridgesProcesser.java,0,40,0,163,0,163,24
cmsadapter\core\src\main\java\org\apache\stanbol\cmsadapter\core\repository\OfflineAccess.java,0,79,0,261,0,261,52
cmsadapter\core\src\main\java\org\apache\stanbol\cmsadapter\core\repository\RepositoryAccessManagerImpl.java,0,31,0,70,0,70,16
cmsadapter\core\src\main\java\org\apache\stanbol\cmsadapter\core\repository\SessionManager.java,0,85,0,126,0,126,19
cmsadapter\core\src\test\java\org\apache\stanbol\cmsadapter\core\decorated\CMSObjectBuilder.java,0,28,0,39,0,39,12
cmsadapter\core\src\test\java\org\apache\stanbol\cmsadapter\core\decorated\DobjectFactoryImpTest.java,0,38,0,109,0,109,23
cmsadapter\core\src\test\java\org\apache\stanbol\cmsadapter\core\decorated\MockOfflineAccess.java,0,46,0,116,0,116,31
cmsadapter\core\src\test\java\org\apache\stanbol\cmsadapter\core\decorated\MockOnlineAccess.java,0,76,0,141,0,141,61
cmsadapter\core\src\test\java\org\apache\stanbol\cmsadapter\core\decorated\NamingHelper.java,0,18,0,8,0,8,3
cmsadapter\core\src\test\java\org\apache\stanbol\cmsadapter\core\decorated\ObjectTypeBuilder.java,0,25,0,31,0,31,10
cmsadapter\core\src\test\java\org\apache\stanbol\cmsadapter\core\decorated\PropertyBuilder.java,0,24,0,24,0,24,9
cmsadapter\core\src\test\java\org\apache\stanbol\cmsadapter\core\decorated\PropertyDefinitionBuilder.java,0,22,0,18,0,18,7
cmsadapter\core\src\test\java\org\apache\stanbol\cmsadapter\core\repository\OfflineAccessTest.java,0,88,0,213,0,213,59
cmsadapter\jcr\src\main\java\org\apache\stanbol\cmsadapter\jcr\mapping\JCRContenthubFeeder.java,0,124,0,464,0,464,77
cmsadapter\jcr\src\main\java\org\apache\stanbol\cmsadapter\jcr\mapping\JCRRDFMapper.java,0,150,0,395,0,395,53
cmsadapter\jcr\src\main\java\org\apache\stanbol\cmsadapter\jcr\processor\JCRNodeTypeLifter.java,0,35,0,107,0,107,18
cmsadapter\jcr\src\main\java\org\apache\stanbol\cmsadapter\jcr\repository\JCRModelMapper.java,0,78,0,122,0,122,22
cmsadapter\jcr\src\main\java\org\apache\stanbol\cmsadapter\jcr\repository\JCRQueryRepresentation.java,0,24,0,22,0,22,9
cmsadapter\jcr\src\main\java\org\apache\stanbol\cmsadapter\jcr\repository\JCRRepositoryAccess.java,0,88,0,358,0,358,63
cmsadapter\jcr\src\main\java\org\apache\stanbol\cmsadapter\jcr\repository\QueryHelper.java,0,26,0,28,0,28,11
cmsadapter\jcr\src\main\java\org\apache\stanbol\cmsadapter\jcr\utils\JCRUtils.java,0,59,0,89,0,89,11
cmsadapter\servicesapi\src\main\java\org\apache\stanbol\cmsadapter\servicesapi\helper\CMSAdapterVocabulary.java,0,114,0,63,0,63,28
cmsadapter\servicesapi\src\main\java\org\apache\stanbol\cmsadapter\servicesapi\helper\MappingModelParser.java,0,63,0,76,0,76,16
cmsadapter\servicesapi\src\main\java\org\apache\stanbol\cmsadapter\servicesapi\helper\NamespaceEnum.java,0,141,0,159,0,159,32
cmsadapter\servicesapi\src\main\java\org\apache\stanbol\cmsadapter\servicesapi\helper\OntologyResourceHelper.java,0,282,0,455,0,455,61
cmsadapter\servicesapi\src\main\java\org\apache\stanbol\cmsadapter\servicesapi\mapping\ContenthubFeeder.java,0,246,0,30,0,30,28
cmsadapter\servicesapi\src\main\java\org\apache\stanbol\cmsadapter\servicesapi\mapping\ContenthubFeederException.java,0,20,0,10,0,10,5
cmsadapter\servicesapi\src\main\java\org\apache\stanbol\cmsadapter\servicesapi\mapping\ContentItemFilter.java,0,30,0,5,0,5,4
cmsadapter\servicesapi\src\main\java\org\apache\stanbol\cmsadapter\servicesapi\mapping\MappingConfiguration.java,0,110,0,21,0,21,17
cmsadapter\servicesapi\src\main\java\org\apache\stanbol\cmsadapter\servicesapi\mapping\MappingEngine.java,0,115,0,23,0,23,17
cmsadapter\servicesapi\src\main\java\org\apache\stanbol\cmsadapter\servicesapi\mapping\NamingStrategy.java,0,37,0,18,0,18,16
cmsadapter\servicesapi\src\main\java\org\apache\stanbol\cmsadapter\servicesapi\mapping\RDFBridge.java,0,127,0,9,0,9,6
cmsadapter\servicesapi\src\main\java\org\apache\stanbol\cmsadapter\servicesapi\mapping\RDFBridgeException.java,0,19,0,10,0,10,4
cmsadapter\servicesapi\src\main\java\org\apache\stanbol\cmsadapter\servicesapi\mapping\RDFMapper.java,0,87,0,9,0,9,6
cmsadapter\servicesapi\src\main\java\org\apache\stanbol\cmsadapter\servicesapi\model\mapping\AnnotationType.java,0,53,0,39,0,39,8
cmsadapter\servicesapi\src\main\java\org\apache\stanbol\cmsadapter\servicesapi\model\mapping\BridgeDefinitions.java,0,75,0,28,0,28,6
cmsadapter\servicesapi\src\main\java\org\apache\stanbol\cmsadapter\servicesapi\model\mapping\ConceptBridge.java,0,114,0,41,0,41,9
cmsadapter\servicesapi\src\main\java\org\apache\stanbol\cmsadapter\servicesapi\model\mapping\InstanceBridge.java,0,90,0,32,0,32,8
cmsadapter\servicesapi\src\main\java\org\apache\stanbol\cmsadapter\servicesapi\model\mapping\NameType.java,0,66,0,19,0,19,7
cmsadapter\servicesapi\src\main\java\org\apache\stanbol\cmsadapter\servicesapi\model\mapping\ObjectFactory.java,0,83,0,28,0,28,12
cmsadapter\servicesapi\src\main\java\org\apache\stanbol\cmsadapter\servicesapi\model\mapping\package-info.java,0,23,0,2,0,2,1
cmsadapter\servicesapi\src\main\java\org\apache\stanbol\cmsadapter\servicesapi\model\mapping\PropertyAnnotation.java,0,66,0,21,0,21,7
cmsadapter\servicesapi\src\main\java\org\apache\stanbol\cmsadapter\servicesapi\model\mapping\PropertyBridge.java,0,104,0,39,0,39,11
cmsadapter\servicesapi\src\main\java\org\apache\stanbol\cmsadapter\servicesapi\model\mapping\SubsumptionBridge.java,0,85,0,30,0,30,9
cmsadapter\servicesapi\src\main\java\org\apache\stanbol\cmsadapter\servicesapi\model\web\decorated\AdapterMode.java,0,34,0,6,0,6,6
cmsadapter\servicesapi\src\main\java\org\apache\stanbol\cmsadapter\servicesapi\model\web\decorated\DObject.java,0,85,0,15,0,15,14
cmsadapter\servicesapi\src\main\java\org\apache\stanbol\cmsadapter\servicesapi\model\web\decorated\DObjectAdapter.java,0,44,0,14,0,14,11
cmsadapter\servicesapi\src\main\java\org\apache\stanbol\cmsadapter\servicesapi\model\web\decorated\DObjectType.java,0,71,0,13,0,13,12
cmsadapter\servicesapi\src\main\java\org\apache\stanbol\cmsadapter\servicesapi\model\web\decorated\DProperty.java,0,61,0,11,0,11,10
cmsadapter\servicesapi\src\main\java\org\apache\stanbol\cmsadapter\servicesapi\model\web\decorated\DPropertyDefinition.java,0,35,0,16,0,16,13
cmsadapter\servicesapi\src\main\java\org\apache\stanbol\cmsadapter\servicesapi\model\web\AnnotationType.java,0,53,0,39,0,39,8
cmsadapter\servicesapi\src\main\java\org\apache\stanbol\cmsadapter\servicesapi\model\web\ClassificationObject.java,0,45,0,10,0,10,4
cmsadapter\servicesapi\src\main\java\org\apache\stanbol\cmsadapter\servicesapi\model\web\CMSObject.java,0,213,0,85,0,85,19
cmsadapter\servicesapi\src\main\java\org\apache\stanbol\cmsadapter\servicesapi\model\web\CMSObjects.java,0,75,0,27,0,27,6
cmsadapter\servicesapi\src\main\java\org\apache\stanbol\cmsadapter\servicesapi\model\web\ConnectionInfo.java,0,161,0,68,0,68,17
cmsadapter\servicesapi\src\main\java\org\apache\stanbol\cmsadapter\servicesapi\model\web\ContentObject.java,0,45,0,10,0,10,4
cmsadapter\servicesapi\src\main\java\org\apache\stanbol\cmsadapter\servicesapi\model\web\ObjectFactory.java,0,218,0,159,0,159,40
cmsadapter\servicesapi\src\main\java\org\apache\stanbol\cmsadapter\servicesapi\model\web\ObjectTypeDefinition.java,0,180,0,64,0,64,14
cmsadapter\servicesapi\src\main\java\org\apache\stanbol\cmsadapter\servicesapi\model\web\ObjectTypeDefinitions.java,0,71,0,21,0,21,6
cmsadapter\servicesapi\src\main\java\org\apache\stanbol\cmsadapter\servicesapi\model\web\package-info.java,0,23,0,2,0,2,1
cmsadapter\servicesapi\src\main\java\org\apache\stanbol\cmsadapter\servicesapi\model\web\Property.java,0,147,0,57,0,57,14
cmsadapter\servicesapi\src\main\java\org\apache\stanbol\cmsadapter\servicesapi\model\web\PropertyAnnotation.java,0,66,0,21,0,21,7
cmsadapter\servicesapi\src\main\java\org\apache\stanbol\cmsadapter\servicesapi\model\web\PropertyDefinition.java,0,225,0,90,0,90,22
cmsadapter\servicesapi\src\main\java\org\apache\stanbol\cmsadapter\servicesapi\model\web\PropertySemantics.java,0,71,0,23,0,23,6
cmsadapter\servicesapi\src\main\java\org\apache\stanbol\cmsadapter\servicesapi\model\web\PropType.java,0,59,0,28,0,28,7
cmsadapter\servicesapi\src\main\java\org\apache\stanbol\cmsadapter\servicesapi\processor\BaseProcessor.java,0,30,0,15,0,15,3
cmsadapter\servicesapi\src\main\java\org\apache\stanbol\cmsadapter\servicesapi\processor\Processor.java,0,46,0,8,0,8,7
cmsadapter\servicesapi\src\main\java\org\apache\stanbol\cmsadapter\servicesapi\processor\ProcessorProperties.java,0,25,0,10,0,10,5
cmsadapter\servicesapi\src\main\java\org\apache\stanbol\cmsadapter\servicesapi\processor\TypeLifter.java,0,47,0,8,0,8,5
cmsadapter\servicesapi\src\main\java\org\apache\stanbol\cmsadapter\servicesapi\processor\TypeLifterManager.java,0,24,0,32,0,32,9
cmsadapter\servicesapi\src\main\java\org\apache\stanbol\cmsadapter\servicesapi\repository\ConnectionInfo.java,0,37,0,70,0,70,16
cmsadapter\servicesapi\src\main\java\org\apache\stanbol\cmsadapter\servicesapi\repository\RepositoryAccess.java,0,266,0,35,0,35,29
cmsadapter\servicesapi\src\main\java\org\apache\stanbol\cmsadapter\servicesapi\repository\RepositoryAccessException.java,0,25,0,10,0,10,6
cmsadapter\servicesapi\src\main\java\org\apache\stanbol\cmsadapter\servicesapi\repository\RepositoryAccessManager.java,0,42,0,6,0,6,6
