"Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-5.66543831832714,0.536477658730091,-10.5604366298085,4.54542577408389e-26
"sloc",0.0148784965166794,0.00234261077545232,6.35124565830042,2.13578315832824e-10
"AntiSingleton",-18.3588994450854,28396.0910540743,-0.000646529108887726,0.999484144441847
"ClassDataShouldBePrivate",-17.7243752378673,26325.4909100349,-0.000673278052000579,0.999462801877767
"ComplexClass",-21.0429123026161,5036.39998843161,-0.00417816542588967,0.996666316013596
"LongParameterList",-18.8059280343906,10742.3902686172,-0.0017506278923165,0.998603201746471
"AntiSingleton:ClassDataShouldBePrivate",18.1929423912781,55822.5073170535,0.000325906937285138,0.999739963891085
"AntiSingleton:ComplexClass",15.3228641671424,30151.357882163,0.000508198145736154,0.999594516563142
"AntiSingleton:LongParameterList",-8.98608949859315,23570.0288870187,-0.00038125067820949,0.99969580597743
"ClassDataShouldBePrivate:ComplexClass",5.4673647709332,85744.8183757056,6.37632089554031e-05,0.999949124320062
"ComplexClass:LongParameterList",20.6190291633065,22647.3143735028,0.000910440364948112,0.999273573789632
"(Intercept)",-5.92432650543119,10844231546.277,-5.46311325071723e-10,0.999999999564107
"sloc",0.0175878118394368,116211487.922767,1.51343143038712e-10,0.999999999879246
