class,SLOC
org.apache.rat.header.HeaderBean,24
org.apache.rat.document.impl.util.DocumentAnalyserMultiplexerTest,33
org.apache.rat.document.MockDocument,31
org.apache.rat.document.MockDocumentAnalyser,6
org.apache.rat.document.impl.util.DocumentAnalyserMultiplexer,12
org.apache.rat.license.OASISLicenseFamily,5
org.apache.rat.api.MetaData,175
org.apache.rat.license.SimpleLicenseFamily,15
org.apache.rat.analysis.license.CDDL1License,40
org.apache.rat.analysis.license.SimplePatternBasedLicense,38
org.apache.rat.analysis.HeaderCheckWorker,69
org.apache.rat.analysis.RatHeaderAnalysisException,15
org.apache.rat.header.HeaderMatcherTest,62
org.apache.rat.header.SimpleCharFilter,7
org.apache.rat.header.HeaderMatcher,47
org.apache.rat.analysis.license.TMF854LicenseHeader,8
org.apache.rat.analysis.MockLicenseMatcher,12
org.apache.rat.test.utils.Resources,38
org.apache.rat.document.impl.DocumentImplUtils,27
org.apache.rat.anttasks.Report,196
org.apache.rat.Defaults,31
org.apache.rat.ReportConfiguration,37
org.apache.rat.analysis.util.HeaderMatcherMultiplexer,21
org.apache.rat.api.RatException,15
org.apache.rat.anttasks.ResourceCollectionContainer,54
org.apache.rat.Report,255
org.apache.rat.document.impl.guesser.BinaryGuesser,255
org.apache.rat.document.impl.guesser.GuessUtils,12
org.apache.rat.document.impl.guesser.ArchiveGuesserTest,20
org.apache.rat.document.impl.guesser.ArchiveGuesser,21
org.apache.rat.analysis.license.MITLicense,10
org.apache.rat.analysis.license.FullTextMatchingLicense,63
org.apache.rat.analysis.license.BaseLicense,58
org.apache.rat.analysis.HeaderCheckWorkerTest,10
org.apache.rat.analysis.license.ApacheSoftwareLicense20,8
org.apache.rat.document.MockLocation,34
org.apache.rat.policy.DefaultPolicy,57
org.apache.rat.document.RatDocumentAnalysisException,14
org.apache.rat.mp.RatReportMojo,217
org.apache.rat.mp.AbstractRatMojo,305
org.apache.rat.report.claim.ClaimStatistic,46
org.apache.rat.annotation.TestLicenceAppender,586
org.apache.rat.annotation.ApacheV2LicenceAppender,57
org.apache.rat.annotation.AbstractLicenceAppender,360
org.apache.rat.document.CompositeDocumentException,9
org.apache.rat.report.claim.util.ClaimReporterMultiplexer,30
org.apache.rat.report.claim.impl.xml.MockClaimReporter,2
org.apache.rat.report.AbstractReport,8
org.apache.rat.document.impl.FileDocument,34
org.apache.rat.walker.DirectoryWalker,53
org.apache.rat.walker.Walker,40
org.apache.rat.walker.FileNameComparator,19
org.apache.rat.analysis.license.W3CDocLicense,11
org.apache.rat.header.ArrayCharFilter,19
