round, Attr, sigAttr,Residual.deviance, df.residual, null.deviance, df.null, AIC, iter, theta, std.err, 2loglik
1,7,1,66.5168712883197,1107,76.4871102905171,1114,482.286238641527,1,0.00677637068469887,0.00151568905383437,-464.286238641527 
2,1,1,66.2904772089132,1113,73.8923276660673,1114,472.293088782498,1,0.00649348261648607,0.00145103858441094,-466.293088782498 
