"Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-2.47366895691645,0.336587790646609,-7.34925337655402,1.99317044197178e-13
"sloc",0.00961441470176014,0.00138505958347178,6.9415170412097,3.8791142549907e-12
"AntiSingleton",-33.8950104559174,16428269.7171046,-2.0632124404816e-06,0.999998353794648
"ClassDataShouldBePrivate",-34.6610284442095,13885950.1236792,-2.49612220521398e-06,0.999998008382631
"ComplexClass",1.12047489898776,1.81078709663632,0.618777823781237,0.536062733289749
"LongParameterList",0.786857639743919,0.948636762088671,0.829461466379868,0.406843332666072
"AntiSingleton:ClassDataShouldBePrivate",69.7123387727514,15430464.3550468,4.51783803576531e-06,0.999996395286783
"AntiSingleton:ComplexClass",-1.24990952211164,16601458.9093692,-7.52891374749143e-08,0.99999993992796
"AntiSingleton:LongParameterList",-21.7339093001637,40999021.6276261,-5.30107998614262e-07,0.999999577035012
"ClassDataShouldBePrivate:ComplexClass",1.07512466908177,16601458.9093691,6.47608547508443e-08,0.999999948328314
"ClassDataShouldBePrivate:LongParameterList",-10.6491786420776,40869718.2326554,-2.60564033778163e-07,0.99999979209998
"ComplexClass:LongParameterList",-2.72001790996642,2.90531442801903,-0.936221526914402,0.349159141806404
"(Intercept)",-2.57625668043056,0.315821596441963,-8.15731637562027,3.42550272536779e-16
"sloc",0.0136469566684781,0.00136458102579483,10.0008401190608,1.51109600511397e-23
