round, Attr, sigAttr,Residual.deviance, df.residual, null.deviance, df.null, AIC, iter, theta, std.err, 2loglik
1,4,2,133.789007705939,414,167.71276870613,418,211.807692509708,1,1765.80779535586,17951.3836860709,-199.807692509708 
2,2,2,137.251852924154,416,167.71237832611,418,211.270961495404,1,1726.64047088617,18461.1036325165,-203.270961495404 
