Class,same,uchangedLines,deleted,added,changed,all, differenceSection
client\src\main\java\org\apache\sqoop\client\request\AuthorizationResourceRequest.java,0,42,0,96,0,96,22
client\src\main\java\org\apache\sqoop\client\request\ConnectorResourceRequest.java,58,0,0,0,0,0,0
client\src\main\java\org\apache\sqoop\client\request\DriverResourceRequest.java,48,0,0,0,0,0,0
client\src\main\java\org\apache\sqoop\client\request\JobResourceRequest.java,131,0,0,0,0,0,0
client\src\main\java\org\apache\sqoop\client\request\LinkResourceRequest.java,95,0,0,0,0,0,0
client\src\main\java\org\apache\sqoop\client\request\ResourceRequest.java,232,0,0,0,0,0,0
client\src\main\java\org\apache\sqoop\client\request\SqoopResourceRequests.java,159,13,7,38,2,49,16
client\src\main\java\org\apache\sqoop\client\request\SubmissionResourceRequest.java,55,0,0,0,0,0,0
client\src\main\java\org\apache\sqoop\client\request\VersionResourceRequest.java,44,0,0,0,0,0,0
client\src\main\java\org\apache\sqoop\client\ClientError.java,53,0,0,0,0,0,0
client\src\main\java\org\apache\sqoop\client\SqoopClient.java,597,74,8,30,4,46,13
client\src\main\java\org\apache\sqoop\client\SubmissionCallback.java,44,1,0,0,0,0,0
client\src\test\java\org\apache\sqoop\client\TestSqoopClient.java,234,0,0,0,0,0,0
common\src\main\java\org\apache\sqoop\classification\InterfaceAudience.java,73,0,0,0,0,0,0
common\src\main\java\org\apache\sqoop\classification\InterfaceStability.java,61,0,0,0,0,0,0
common\src\main\java\org\apache\sqoop\common\Direction.java,35,0,0,0,0,0,0
common\src\main\java\org\apache\sqoop\common\DirectionError.java,45,0,0,0,0,0,0
common\src\main\java\org\apache\sqoop\common\ErrorCode.java,42,0,0,0,0,0,0
common\src\main\java\org\apache\sqoop\common\ImmutableContext.java,74,1,0,1,1,3,2
common\src\main\java\org\apache\sqoop\common\MapContext.java,141,1,0,5,0,5,2
common\src\main\java\org\apache\sqoop\common\MutableContext.java,61,0,0,0,0,0,0
common\src\main\java\org\apache\sqoop\common\MutableMapContext.java,69,0,0,0,0,0,0
common\src\main\java\org\apache\sqoop\common\PrefixContext.java,0,36,38,0,0,38,11
common\src\main\java\org\apache\sqoop\common\SqoopException.java,69,0,0,0,0,0,0
common\src\main\java\org\apache\sqoop\common\SqoopProtocolConstants.java,42,0,0,0,0,0,0
common\src\main\java\org\apache\sqoop\common\SqoopResponseCode.java,50,0,0,0,0,0,0
common\src\main\java\org\apache\sqoop\common\SupportedDirections.java,123,0,0,0,0,0,0
common\src\main\java\org\apache\sqoop\common\VersionAnnotation.java,62,0,0,0,0,0,0
common\src\main\java\org\apache\sqoop\common\VersionInfo.java,82,0,0,0,0,0,0
common\src\main\java\org\apache\sqoop\error\code\AuditLoggerError.java,0,30,0,20,0,20,11
common\src\main\java\org\apache\sqoop\error\code\AVROIntermediateDataFormatError.java,47,0,0,0,0,0,0
common\src\main\java\org\apache\sqoop\error\code\CommonRepositoryError.java,214,10,0,9,0,9,9
common\src\main\java\org\apache\sqoop\error\code\ConfigurableError.java,46,0,0,0,0,0,0
common\src\main\java\org\apache\sqoop\error\code\ConnectorError.java,0,50,0,27,0,27,18
common\src\main\java\org\apache\sqoop\error\code\CoreError.java,0,48,0,24,0,24,17
common\src\main\java\org\apache\sqoop\error\code\CSVIntermediateDataFormatError.java,64,0,0,0,0,0,0
common\src\main\java\org\apache\sqoop\error\code\DerbyRepoError.java,74,0,0,0,0,0,0
common\src\main\java\org\apache\sqoop\error\code\DriverError.java,0,41,0,26,0,26,19
common\src\main\java\org\apache\sqoop\error\code\GenericJdbcConnectorError.java,103,2,0,2,0,2,2
