"Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-1.37045246799568,0.0981588152309558,-13.9615832237906,2.67426402515441e-44
"sloc",0.00250417348015163,0.000802597336018423,3.12008695739572,0.00180797658612232
"ClassDataShouldBePrivate",0.460159437171048,0.583706451102612,0.788340502836339,0.430497562332517
"ComplexClass",-0.5312656531463,0.422080502739152,-1.25868323625132,0.208144768793122
"LongParameterList",0.270652273659093,0.327574136354897,0.826232121591751,0.408672430060608
"ComplexClass:LongParameterList",0.111961354144,1.09956699949577,0.101823130555339,0.91889706554226
"(Intercept)",-1.32781497297838,0.0947941208955551,-14.0073557350817,1.40541056059319e-44
"sloc",0.00182938141469384,0.000624828849429524,2.92781201822561,0.00341356360797528
