round, Attr, sigAttr,Residual.deviance, df.residual, null.deviance, df.null, AIC, iter, theta, std.err, 2loglik
1,11,3,1583.91319225829,3619,1632.01530765489,3630,2306.07585742778,1,2139.03055452003,8627.74043387009,-2280.07585742778 
2,3,3,1590.35591907034,3627,1632.01733895253,3630,2296.51633756098,1,2168.99263465906,8910.64391062834,-2286.51633756098 
