class,SLOC
org.apache.ode.utils.CronExpression,1094
org.apache.ode.utils.ValueSet,4
org.apache.ode.utils.sax.PrintErrorHandler,35
org.apache.ode.utils.sax.IgnoreAllErrorHandler,10
org.apache.ode.axis2.DummyException,9
org.apache.ode.bpel.compiler.bom.CommunicationHelper,20
org.apache.ode.bpel.compiler.bom.BpelObject,180
org.apache.ode.bpel.compiler.bom.Correlations,5
org.apache.ode.utils.NSContext,95
org.apache.ode.bpel.compiler.bom.Correlation,39
org.apache.ode.bpel.evt.ScopeStartEvent,3
org.apache.ode.bpel.evt.ScopeEvent,43
org.apache.ode.bpel.common.Messages,11
org.apache.ode.utils.msg.MessageBundle,34
org.apache.ode.bpel.compiler.bom.Sources,5
org.apache.ode.bpel.compiler.bom.Catch,20
org.apache.ode.bpel.compiler.bom.Scope,79
org.apache.ode.bpel.compiler.bom.Activity,34
org.apache.ode.utils.SystemConfigurationException,12
org.apache.ode.bpel.compiler.bom.RdfLabel,8
org.apache.ode.bpel.runtime.channels.FaultData,62
org.apache.ode.bpel.compiler.InvokeGeneratorMessages,12
org.apache.ode.bpel.compiler.api.CompilationMessage,38
org.apache.ode.bpel.compiler.api.CompilationMessageBundle,33
org.apache.ode.jacob.vpu.ChannelFactory,53
org.apache.ode.jacob.soup.CommChannel,17
org.apache.ode.utils.CollectionUtils,44
org.apache.ode.jacob.soup.ExecutionQueueObject,28
org.apache.ode.jacob.vpu.JacobVPU,310
org.apache.ode.bpel.runtime.monitor.InstanceFilter,49
org.apache.ode.bpel.common.CorrelationKey,97
org.apache.ode.bpel.iapi.ProcessStoreEvent,24
org.apache.ode.bpel.o.OFailureHandling,9
org.apache.ode.axis2.util.AxisUtils,62
org.apache.ode.bpel.compiler.SourceLocationImpl,21
org.apache.ode.bpel.engine.migration.MigrationHandler,128
org.apache.ode.bpel.engine.BpelProcess,782
org.apache.ode.bpel.engine.Contexts,12
org.apache.ode.bpel.engine.migration.CorrelatorsMigration,25
org.apache.ode.bpel.engine.migration.CorrelationKeyMigration,85
org.apache.ode.bpel.engine.migration.CorrelationKeySetMigration,137
org.apache.ode.bpel.engine.migration.CorrelationKeySetDataMigration,28
org.apache.ode.bpel.engine.migration.OutstandingRequestsMigration,38
org.apache.ode.axis2.NoP2PTest,15
org.apache.ode.axis2.Axis2TestBase,214
org.apache.ode.ql.jcc.ASTOrderType,12
org.apache.ode.ql.jcc.SimpleNode,48
org.apache.ode.utils.cli.Argument,43
org.apache.ode.utils.cli.CommandlineSyntaxException,6
org.apache.ode.axis2.SoapExternalService,401
org.apache.ode.axis2.util.ClusterUrlTransformer,23
org.apache.ode.axis2.util.SoapMessageConverter,347
org.apache.ode.bpel.engine.BpelServerImpl,444
org.apache.ode.bpel.epr.EndpointFactory,59
org.apache.ode.bpel.epr.WSAEndpoint,175
org.apache.ode.il.OMUtils,155
org.apache.ode.utils.uuid.UUID,29
org.apache.ode.utils.wsdl.Messages,111
org.apache.ode.utils.WatchDog,185
org.apache.ode.axis2.ODEService,262
org.apache.ode.utils.Properties,274
org.apache.ode.axis2.AuthenticationHelper,55
org.apache.ode.utils.Namespaces,34
org.apache.ode.utils.DOMUtils,815
org.apache.ode.utils.GUID,145
org.apache.ode.ra.OdeConnectionFactoryImpl,28
org.apache.ode.bpel.engine.BpelRuntimeContextImpl,1076
org.apache.ode.bpel.common.CorrelationKeySet,215
org.apache.ode.bpel.common.FaultException,23
org.apache.ode.bpel.common.ProcessState,47
org.apache.ode.bpel.dao.ScopeStateEnum,3
org.apache.ode.bpel.evar.ExternalVariableModuleException,9
org.apache.ode.bpel.evt.CorrelationSetWriteEvent,14
org.apache.ode.bpel.evt.ProcessCompletionEvent,17
org.apache.ode.bpel.evt.ProcessInstanceEvent,18
org.apache.ode.bpel.evt.ProcessInstanceStateChangeEvent,20
