ClassName,AntiSingleton,Blob,ClassDataShouldBePrivate,ComplexClass,LargeClass,LazyClass,LongMethod,LongParameterList,MessageChains,RefusedParentBequest,SpaghettiCode,SpeculativeGenerality,SwissArmyKnife,NumOfAPs
A, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
AbstractServerSocketFactory, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
AbstractSocketFactory, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
ActivatableImpl, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
ActivatableImpl_Stub, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
ActivateMe, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
ActivationLibrary, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
AllPrincipalsGrantProxyPreparer, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
AlternateGroup, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
ArrayClassNames, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
B, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Bar, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
BarPermission, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
BasePermission, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
BasicRemote, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
BasicTest, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Baz, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
BjtvSubclassTest, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Boomerang, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
BootstrapAttack, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
C, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Callback, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
CallbackInterface, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Callback_Stub, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Caller, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
CallerImpl, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1
CatchSecurityException, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
CheckBoomerangs, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
CheckBoomerangs_Stub, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
CheckClientPermission, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
CheckDefinite, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
CheckImplClassLoader, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
CheckPermissionAction, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
CheckRegisterInLog_Stub, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
CheckSubjectAction, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
Client, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
ConcurrentTests, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
ConnectBack, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
ConnectedExport, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
ConstructorCheck, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
CorrectInterpretation, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
