round, Attr, sigAttr,Residual.deviance, df.residual, null.deviance, df.null, AIC, iter, theta, std.err, 2loglik
1,4,3,1866.94044876292,374,2634.16741094213,378,1942.17449343565,1,39072.4895760017,NaN,-1930.17449343565 
2,3,2,1870.26019647466,375,2634.12810591892,378,1943.49495658977,1,36155.6139618822,NaN,-1933.49495658977 
3,2,2,1873.12227018005,376,2634.1331455904,378,1944.35693854897,1,36505.0557256345,NaN,-1936.35693854897 
