ClassName,AntiSingleton,Blob,ClassDataShouldBePrivate,ComplexClass,LargeClass,LazyClass,LongMethod,LongParameterList,MessageChains,RefusedParentBequest,SpaghettiCode,SpeculativeGenerality,SwissArmyKnife,NumOfAPs,AntiSingleton,Blob,ClassDataShouldBePrivate,ComplexClass,LargeClass,LazyClass,LongMethod,LongParameterList,MessageChains,RefusedParentBequest,SpaghettiCode,SpeculativeGenerality,SwissArmyKnife,LOC,name,deleted,added,changed,all
appcatalog.computeresource.BatchQueueGenerator, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51,modules\registry\jpa-gen\src\main\java\appcatalog\computeresource\BatchQueueGenerator.java,0,0,0,0
appcatalog.computeresource.ComputeResourceDescriptionGenerator, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,modules\registry\jpa-gen\src\main\java\appcatalog\computeresource\ComputeResourceDescriptionGenerator.java,0,0,0,0
appcatalog.computeresource.DataMovementInterfaceGenerator, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,modules\registry\jpa-gen\src\main\java\appcatalog\computeresource\DataMovementInterfaceGenerator.java,0,0,0,0
appcatalog.computeresource.FileSystemsGenerator, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,modules\registry\jpa-gen\src\main\java\appcatalog\computeresource\FileSystemsGenerator.java,0,0,0,0
appcatalog.computeresource.GridFTPDataMovementGenerator, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,modules\registry\jpa-gen\src\main\java\appcatalog\computeresource\GridFTPDataMovementGenerator.java,0,0,0,0
appcatalog.computeresource.GridFTPEndpointsGenerator, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,modules\registry\jpa-gen\src\main\java\appcatalog\computeresource\GridFTPEndpointsGenerator.java,0,0,0,0
appcatalog.computeresource.JobManagerCommandGenerator, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,modules\registry\jpa-gen\src\main\java\appcatalog\computeresource\JobManagerCommandGenerator.java,0,0,0,0
appcatalog.computeresource.JobSubmissionInterfaceGenerator, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48,modules\registry\jpa-gen\src\main\java\appcatalog\computeresource\JobSubmissionInterfaceGenerator.java,0,0,0,0
appcatalog.computeresource.LocalDataMovementGenerator, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,modules\registry\jpa-gen\src\main\java\appcatalog\computeresource\LocalDataMovementGenerator.java,0,0,0,0
appcatalog.computeresource.LocalSubmissionGenerator, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,modules\registry\jpa-gen\src\main\java\appcatalog\computeresource\LocalSubmissionGenerator.java,0,0,0,0
appcatalog.computeresource.ModuleCMDGenerator, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,modules\registry\jpa-gen\src\main\java\appcatalog\computeresource\ModuleCMDGenerator.java,0,0,0,0
appcatalog.computeresource.ResourceJobManagerGenerator, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,modules\registry\jpa-gen\src\main\java\appcatalog\computeresource\ResourceJobManagerGenerator.java,0,0,0,0
