round, Attr, sigAttr,Residual.deviance, df.residual, null.deviance, df.null, AIC, iter, theta, std.err, 2loglik
1,11,1,724.591726419619,1043,752.906668723192,1054,1344.62832073017,1,8115.68150781879,41606.109441369,-1318.62832073017 
2,1,1,743.741064329639,1053,752.905582954038,1054,1343.77916984612,1,7793.8095227386,40122.501869119,-1337.77916984612 
