"Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-2.49447785907138,0.463212537691911,-5.38516913100158,7.23765587650633e-08
"sloc",0.0187834235370434,0.00306083302338777,6.13670311105491,8.42516261133126e-10
"AntiSingleton",-3.54557324600573,2.90594104005843,-1.22011190080252,0.222422457728194
"ClassDataShouldBePrivate",-34.3555820871247,16964840.2648096,-2.02510495535811e-06,0.999998384200022
"ComplexClass",-13.3996213500544,5.50626615157201,-2.43352227829177,0.0149527152277973
"LongParameterList",-0.731332065753377,0.970545312043238,-0.753526967446519,0.451133312332286
"AntiSingleton:ClassDataShouldBePrivate",-0.567983064493386,22613534.2064067,-2.51169524988478e-08,0.999999979959571
"AntiSingleton:ComplexClass",13.910960084888,8.33771746979541,1.66843745129077,0.0952289189231188
"AntiSingleton:LongParameterList",-16.4038074329988,9.6695265321738,-1.69644370677486,0.0898018824563741
"ClassDataShouldBePrivate:ComplexClass",-5.64324094043539,48678167.5450159,-1.15929609207592e-07,0.999999907501555
"ClassDataShouldBePrivate:LongParameterList",6.13156904026565,50868748.7721888,1.20537052478435e-07,0.999999903825347
"ComplexClass:LongParameterList",12.7070524378732,5.49631577531549,2.31192183224659,0.0207819913581372
"(Intercept)",-2.0094424286608,0.425977176698985,-4.71725373700188,2.39049483122185e-06
"sloc",0.00927230277610853,0.00290629494599128,3.19042043165579,0.00142065954829832
"ComplexClass",-2.99258630265721,2.73729129865761,-1.09326555932312,0.274277219802608
"ComplexClass:LongParameterList",2.45610436005219,3.02240417104732,0.812632666266175,0.416428696844672
"(Intercept)",-1.92476808920062,0.428328665475417,-4.49367096891414,7.00057675333059e-06
"sloc",0.00771773228586462,0.00235550579162748,3.27646500097639,0.00105115339783168
