round, Attr, sigAttr,Residual.deviance, df.residual, null.deviance, df.null, AIC, iter, theta, std.err, 2loglik
1,3,0,11.64660905777,751,13.2442257562181,754,23.6558310521776,1,108.103592173725,13411.3841324949,-13.6558310521776 
