class,SLOC
com.hp.hpl.jena.vocabulary.LocationMappingVocab,11
com.hp.hpl.jena.rdf.model.ResourceFactory,109
com.hp.hpl.jena.datatypes.xsd.impl.XSDMonthType,27
com.hp.hpl.jena.datatypes.xsd.AbstractDateTime,200
com.hp.hpl.jena.datatypes.xsd.XSDDateTime,171
com.hp.hpl.jena.datatypes.xsd.impl.XSDAbstractDateTimeType,260
com.hp.hpl.jena.sdb.layout2.hash.TupleLoaderHashSAP,24
com.hp.hpl.jena.sdb.layout2.TableDescNodes,23
com.hp.hpl.jena.sdb.sql.SDBConnection,218
com.hp.hpl.jena.sdb.store.TableDesc,33
com.hp.hpl.jena.sdb.layout2.hash.TupleLoaderHashBase,48
com.hp.hpl.jena.sdb.layout2.TablePrefixes,7
com.hp.hpl.jena.sdb.graph.PrefixMappingSDB,124
com.hp.hpl.jena.sparql.expr.E_BNode,49
com.hp.hpl.jena.graph.Node,155
com.hp.hpl.jena.graph.NodeFactory,35
com.hp.hpl.jena.sparql.ARQInternalErrorException,8
com.hp.hpl.jena.sparql.sse.Tags,176
com.hp.hpl.jena.sparql.util.LabelToNodeMap,39
com.hp.hpl.jena.sparql.util.Symbol,30
com.hp.hpl.jena.sparql.expr.ExprFunctionN,78
com.hp.hpl.jena.sparql.expr.ExprList,89
com.hp.hpl.jena.sparql.expr.NodeValue,769
com.hp.hpl.jena.sparql.expr.ExprEvalException,8
com.hp.hpl.jena.sparql.util.Context,168
com.hp.hpl.jena.rdf.model.test.TestBagMethods,18
com.hp.hpl.jena.vocabulary.RDF,42
com.hp.hpl.jena.rdf.model.test.AbstractContainerMethods,124
com.hp.hpl.jena.tdb.store.TestDatasetTDBPersist,72
org.apache.jena.atlas.iterator.Iter,619
org.apache.jena.atlas.junit.BaseTest,45
com.hp.hpl.jena.graph.Triple,130
com.hp.hpl.jena.sparql.sse.SSE,321
com.hp.hpl.jena.sparql.util.NodeFactoryExtra,117
com.hp.hpl.jena.tdb.ConfigTest,59
com.hp.hpl.jena.tdb.StoreConnection,161
com.hp.hpl.jena.tdb.base.file.Location,164
com.hp.hpl.jena.tdb.junit.GraphLocation,58
com.hp.hpl.jena.tdb.store.GraphTDB,203
com.hp.hpl.jena.sparql.algebra.uniongraph.TestUnionGraph,56
org.apache.jena.atlas.lib.StrUtils,195
com.hp.hpl.jena.sparql.algebra.Algebra,125
com.hp.hpl.jena.sparql.core.Quad,121
com.hp.hpl.jena.sparql.sse.builders.BuilderGraph,174
arq.uparse,114
org.apache.jena.atlas.io.IndentedLineBuffer,17
