class,SLOC
org.apache.activemq.openwire.v1.DataResponseMarshaller,34
org.apache.activemq.command.DataResponse,18
org.apache.activemq.openwire.v1.ResponseMarshaller,33
org.apache.activemq.broker.jmx.InactiveDurableSubscriptionView,66
org.apache.activemq.command.ConsumerInfo,263
org.apache.activemq.command.RemoveSubscriptionInfo,36
org.apache.activemq.broker.jmx.DurableSubscriptionView,76
org.apache.activemq.broker.jmx.ManagedRegionBroker,599
org.apache.activemq.openwire.v3.ShutdownInfoTest,12
org.apache.activemq.command.ShutdownInfo,12
org.apache.activemq.security.LDAPAuthorizationMap,361
org.apache.activemq.jaas.LDAPLoginModule,388
org.apache.activemq.broker.region.policy.FilePendingDurableSubscriberMessageStoragePolicy,5
org.apache.activemq.broker.region.DurableTopicSubscription,275
org.apache.activemq.broker.region.cursors.FilePendingMessageCursor,388
org.apache.activemq.leveldb.test.ReplicatedLevelDBBrokerTest,349
org.apache.activemq.leveldb.test.ZooKeeperTestSupport,66
org.apache.activemq.transport.stomp.ProtocolConverter,718
org.apache.activemq.command.ConsumerControl,58
org.apache.activemq.command.DestinationInfo,73
org.apache.activemq.command.LocalTransactionId,66
org.apache.activemq.command.MessageDispatch,71
org.apache.activemq.command.Response,22
org.apache.activemq.command.SessionId,72
org.apache.activemq.command.SessionInfo,30
org.apache.activemq.command.TransactionInfo,64
org.apache.activemq.util.ByteArrayOutputStream,56
org.apache.activemq.util.FactoryFinder,73
org.apache.activemq.util.IdGenerator,141
org.apache.activemq.util.LongSequenceGenerator,12
org.apache.activemq.transport.stomp.StompSubscription,159
org.apache.activemq.transport.stomp.StompInactivityMonitor,26
org.apache.activemq.transport.stomp.ProtocolException,21
org.apache.activemq.transport.stomp.LegacyFrameTranslator,145
org.apache.activemq.transport.stomp.JmsFrameTranslator,182
org.apache.activemq.transport.stomp.StompFrameError,9
org.apache.activemq.transport.stomp.StompQueueBrowserSubscription,23
org.apache.activemq.transport.stomp.StompCodec,88
org.apache.activemq.command.BaseCommand,71
org.apache.activemq.transport.AbstractInactivityMonitor,325
org.apache.activemq.transport.stomp.StompWireFormat,232
org.apache.activemq.openwire.v2.ActiveMQDestinationTestSupport,7
org.apache.activemq.openwire.v3.MessagePullTest,17
org.apache.activemq.openwire.v9.DataResponseTest,13
org.apache.activemq.openwire.v9.ResponseTest,13
org.apache.activemq.store.jdbc.JDBCPersistenceAdapterTest,32
org.apache.activemq.store.PersistenceAdapterTestSupport,58
org.apache.activemq.store.jdbc.JDBCPersistenceAdapter,619
org.apache.activemq.broker.LockableServiceSupport,118
org.apache.activemq.store.jdbc.DataSourceServiceSupport,49
org.apache.activemq.store.kahadb.TempKahaDBStoreBrokerTest,23
org.apache.activemq.broker.BrokerTest,1149
org.apache.activemq.store.kahadb.TempKahaDBStore,441
org.apache.activemq.store.kahadb.TempMessageDatabase,469
org.apache.activemq.spring.Spring2XmlNamespacesWithoutRemoteSchemaTest,4
org.apache.activemq.spring.SpringTestSupport,38
org.apache.activemq.bugs.TempStorageBlockedBrokerTest,168
org.apache.activemq.TestSupport,138
org.apache.activemq.store.kahadb.plist.PListStoreImpl,382
org.apache.activemq.usage.MemoryUsage,132
org.apache.activemq.usage.StoreUsage,46
org.apache.activemq.usage.TempUsage,28
org.apache.activemq.usage.Usage,341
org.apache.activemq.ActiveMQXASession,34
org.apache.activemq.ActiveMQXAConnection,30
org.apache.activemq.TransactionContext,553
org.apache.activemq.ActiveMQQueueSession,132
org.apache.activemq.ActiveMQTopicSession,132
org.apache.activemq.usecases.DurableSubscriptionOffline4Test,74
org.apache.activemq.usecases.DurableSubscriptionOfflineTestBase,126
org.apache.activemq.usecases.DurableSubscriptionOfflineTestListener,16
org.apache.activemq.security.JaasDualAuthenticationBrokerTest,125
org.apache.activemq.broker.StubBroker,28
org.apache.activemq.jaas.UserPrincipal,39
org.apache.activemq.transport.tcp.SslTransportServer,34
org.apache.activemq.transport.tcp.StubSSLServerSocket,53
org.apache.activemq.transport.tcp.StubSSLSocketFactory,21
org.apache.activemq.transport.tcp.StubX509Certificate,82
org.apache.activemq.security.JaasDualAuthenticationBroker,51
org.apache.activemq.security.StubDualJaasConfiguration,17
org.apache.activemq.security.StubLoginModule,53
org.apache.activemq.security.SecurityContext,43
org.apache.activemq.advisory.DestinationSource,119
org.apache.activemq.broker.jmx.CompositeDataHelper,31
org.apache.activemq.openwire.ItStillMarshallsTheSameTest,5
org.apache.activemq.openwire.BrokerInfoData,12
org.apache.activemq.openwire.DataFileGenerator,87
org.apache.activemq.openwire.v8.MessageDispatchTest,16
org.apache.activemq.openwire.v8.BaseCommandTestSupport,8
org.apache.activemq.ra.ConnectionEventListenerAdapter,12
org.apache.activemq.usecases.QueueBrowsingLimitTest,55
org.apache.activemq.plugin.SubQueueSelectorCacheBroker,95
org.apache.activemq.broker.BrokerFilter,275
org.apache.activemq.ExclusiveConsumerTest,208
org.apache.activemq.openwire.v8.FlushCommandTest,12
org.apache.activemq.openwire.v2.DataResponseTest,13
org.apache.activemq.openwire.v2.ResponseTest,13
org.apache.activemq.openwire.v1.ActiveMQTempTopicMarshaller,24
org.apache.activemq.openwire.v1.ActiveMQTempDestinationMarshaller,18
org.apache.activemq.usecases.MultiBrokersMultiClientsTest,89
org.apache.activemq.JmsMultipleBrokersTestSupport,436
org.apache.activemq.util.MessageIdList,151
org.apache.activemq.transport.discovery.DiscoveryTransportFactory,19
org.apache.activemq.transport.failover.FailoverTransportFactory,44
org.apache.activemq.transport.discovery.DiscoveryTransport,78
org.apache.activemq.transport.discovery.DiscoveryAgentFactory,25
org.apache.activemq.openwire.v4.ActiveMQTempTopicMarshaller,24
org.apache.activemq.openwire.v4.ActiveMQTempDestinationMarshaller,18
org.apache.activemq.xbean.ManagementContextXBeanConfigTest,54
org.apache.activemq.util.JMXSupport,15
org.apache.activemq.openwire.v2.ConnectionControlTest,17
org.apache.activemq.openwire.v2.BaseCommandTestSupport,8
org.apache.activemq.transport.udp.UdpTestSupport,181
org.apache.activemq.transport.mock.MockTransport,98
org.apache.activemq.transport.FutureResponse,37
org.apache.activemq.transport.TransportFilter,94
org.apache.activemq.bugs.AMQ4504Test,42
org.apache.activemq.util.JmsLogAppender,40
org.apache.activemq.util.JmsLogAppenderSupport,114
org.apache.activemq.network.jms.JndiLookupFactory,10
org.apache.activemq.openwire.v1.ActiveMQTempQueueMarshaller,24
org.apache.activemq.proxy.AMQ4889Test,76
org.apache.activemq.proxy.ProxyConnector,127
org.apache.activemq.broker.ft.SyncCreateDataSource,45
org.apache.activemq.openwire.v9.MessageDispatchMarshaller,48
org.apache.activemq.openwire.v9.BaseCommandMarshaller,32
org.apache.activemq.openwire.v1.FlushCommandTest,12
org.apache.activemq.openwire.v1.BaseCommandTestSupport,8
org.apache.activemq.openwire.v7.ConsumerInfoTest,42
org.apache.activemq.jaas.JaasCertificateCallbackHandler,18
org.apache.activemq.jaas.CertificateCallback,9
org.apache.activemq.broker.XARecoveryBrokerTest,824
org.apache.activemq.broker.region.policy.SharedDeadLetterStrategy,21
org.apache.activemq.broker.BrokerRestartTestSupport,27
org.apache.activemq.broker.StubConnection,112
org.apache.activemq.openwire.v7.MessageIdTest,15
org.apache.activemq.broker.region.virtual.MirroredQueue,79
org.apache.activemq.broker.region.DestinationFilter,288
org.apache.activemq.broker.ProducerBrokerExchange,161
org.apache.activemq.security.SimpleSecurityBrokerSystemTest,106
org.apache.activemq.security.SecurityTestSupport,153
org.apache.activemq.security.JaasAuthenticationPlugin,35
org.apache.activemq.security.SimpleAuthenticationBroker,66
org.apache.activemq.openwire.v6.ActiveMQTopicMarshaller,24
org.apache.activemq.openwire.v6.ActiveMQDestinationMarshaller,28
org.apache.activemq.transport.ResponseCorrelator,102
org.apache.activemq.util.IntSequenceGenerator,12
org.apache.activemq.ActiveMQSessionExecutor,144
org.apache.activemq.util.JMSExceptionSupport,70
org.apache.activemq.SimplePriorityMessageDispatchChannel,176
org.apache.activemq.FifoMessageDispatchChannel,111
org.apache.activemq.thread.TaskRunnerFactory,167
org.apache.activemq.openwire.v1.ActiveMQMapMessageTest,12
org.apache.activemq.command.ActiveMQMapMessage,395
org.apache.activemq.openwire.v1.ActiveMQMessageTest,12
org.apache.activemq.openwire.v3.ExceptionResponseMarshaller,34
org.apache.activemq.openwire.v3.ResponseMarshaller,33
org.apache.activemq.config.ConfigUsingDestinationOptions,30
org.apache.activemq.camel.AMQ2611Test,52
org.apache.activemq.camel.component.ActiveMQComponent,170
org.apache.activemq.openwire.v1.NetworkBridgeFilterMarshaller,38
org.apache.activemq.broker.ProgressPrinter,20
org.apache.activemq.openwire.v3.SessionIdMarshaller,41
org.apache.activemq.openwire.v3.BaseDataStreamMarshaller,545
org.apache.activemq.perf.SimpleNonPersistentQueueTest,37
org.apache.activemq.perf.SimpleQueueTest,23
org.apache.activemq.perf.PerfConsumer,86
org.apache.activemq.perf.PerfProducer,85
example.tempdest.ProducerRequestReply,47
org.apache.activemq.openwire.v9.ConnectionInfoTest,29
org.apache.activemq.jms.pool.PooledConnection,153
org.apache.activemq.jms.pool.PooledSession,348
org.apache.activemq.jms.pool.ConnectionPool,196
org.apache.activemq.jms.pool.SessionKey,34
org.apache.activemq.openwire.v8.JournalTraceMarshaller,34
org.apache.activemq.openwire.v8.BaseDataStreamMarshaller,545
org.apache.activemq.command.JournalTrace,24
org.apache.activemq.openwire.v9.ActiveMQStreamMessageMarshaller,24
org.apache.activemq.openwire.v9.ActiveMQMessageMarshaller,24
org.apache.activemq.command.ActiveMQStreamMessage,715
org.apache.activemq.JMSMessageTest,375
org.apache.activemq.openwire.v2.ProducerIdTest,15
org.apache.activemq.usecases.PublishOnQueueConsumedMessageTest,6
org.apache.activemq.usecases.PublishOnTopicConsumedMessageTest,25
org.apache.activemq.transport.amqp.joram.ActiveMQNIOAdmin,7
org.apache.activemq.transport.amqp.joram.ActiveMQAdmin,145
org.apache.activemq.openwire.v1.DiscoveryEventMarshaller,39
org.apache.activemq.transport.discovery.http.HTTPDiscoveryAgent,273
org.apache.activemq.bugs.AMQ5136Test,56
org.apache.activemq.broker.BrokerRegistry,51
org.apache.activemq.store.kahadb.disk.util.Sequence,46
org.apache.activemq.store.kahadb.disk.util.LinkedNode,192
org.apache.activemq.openwire.v7.SessionInfoTest,13
org.apache.activemq.openwire.v8.MessageIdTest,15
org.apache.activemq.shiro.ConnectionReference,28
org.apache.activemq.command.IntegerResponse,18
org.apache.activemq.shiro.subject.SubjectAdapter,119
org.apache.activemq.openwire.v3.MessagePullMarshaller,67
org.apache.activemq.openwire.v3.BaseCommandMarshaller,32
org.apache.activemq.openwire.v2.DataArrayResponseTest,19
org.apache.activemq.store.kahadb.disk.index.BTreeIndexBenchMark,29
org.apache.activemq.store.kahadb.disk.page.Transaction,443
org.apache.activemq.store.kahadb.disk.util.LongMarshaller,18
org.apache.activemq.store.kahadb.disk.util.StringMarshaller,18
org.apache.activemq.store.kahadb.disk.index.IndexBenchmark,167
org.apache.activemq.store.kahadb.disk.index.BTreeIndex,187
org.apache.activemq.store.kahadb.disk.page.PageFile,807
org.apache.activemq.store.kahadb.disk.page.Page,83
org.apache.activemq.openwire.v2.DataResponseMarshaller,34
org.apache.activemq.openwire.v5.ProducerInfoTest,23
org.apache.activemq.security.AuthorizationBroker,149
org.apache.activemq.broker.region.CompositeDestinationInterceptor,28
org.apache.activemq.security.AuthorizationDestinationInterceptor,16
org.apache.activemq.selector.SelectorParserTest,43
org.apache.activemq.filter.BooleanFunctionCallExpr,13
org.apache.activemq.filter.ComparisonExpression,364
org.apache.activemq.filter.LogicExpression,52
org.apache.activemq.filter.PropertyExpression,201
org.apache.activemq.filter.BinaryExpression,33
org.apache.activemq.store.jdbc.JDBCMessageStore,269
org.apache.activemq.ActiveMQMessageAudit,44
org.apache.activemq.store.AbstractMessageStore,73
org.apache.activemq.util.ByteSequenceData,200
org.apache.activemq.store.jdbc.TransactionContext,186
org.apache.activemq.ActiveMQMessageAuditNoSync,167
org.apache.activemq.console.filter.MBeansRegExQueryFilter,55
org.apache.activemq.console.filter.RegExQueryFilter,49
org.apache.activemq.console.filter.MBeansAttributeQueryFilter,57
org.apache.activemq.transaction.Synchronization,10
org.apache.activemq.transport.http.HttpTransportFactory,58
org.apache.activemq.transport.InactivityMonitor,84
