"Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-4.49848175097781,0.661637147473796,-6.799016300934,1.05335900005031e-11
"sloc",0.00792833935210747,0.00370548679957856,2.13962153447941,0.0323853648647487
"AntiSingleton",-17.7164982800141,5747.47171026844,-0.0030824855124318,0.997540536295587
"ClassDataShouldBePrivate",-17.3619475077701,8488.72630052974,-0.00204529477015728,0.998368092018375
"ComplexClass",-19.0126633503096,10594.4182338112,-0.00179459248546864,0.998568123131487
"LongParameterList",-18.1945388118429,7787.68332267637,-0.00233632237701084,0.998135886142172
"AntiSingleton:ClassDataShouldBePrivate",16.2501924940965,18831.3562109095,0.000862932669962575,0.999311479431076
"AntiSingleton:ComplexClass",19.00537092352,28317.3943049263,0.00067115535839446,0.99946449554184
"(Intercept)",-4.56212825617334,0.669387646618477,-6.81537563356553,9.40177779937545e-12
"sloc",0.00600803871368935,0.00378489270661901,1.5873735874157,0.11242805769874
