class,SLOC
org.apache.sis.util.logging.LoggerAdapter,222
org.apache.sis.metadata.iso.citation.DefaultSeries,52
org.apache.sis.metadata.iso.ISOMetadata,48
org.apache.sis.util.iso.Types,333
org.apache.sis.referencing.cs.DefaultCartesianCSTest,104
org.apache.sis.referencing.GeodeticObjectVerifier,111
org.apache.sis.test.XMLTestCase,100
org.apache.sis.test.Assert,181
org.apache.sis.referencing.cs.DirectionAlongMeridianTest,59
org.apache.sis.referencing.cs.AbstractCSTest,56
org.apache.sis.referencing.cs.DefaultCartesianCS,57
org.apache.sis.referencing.cs.DefaultCoordinateSystemAxis,296
org.apache.sis.referencing.cs.HardCodedAxes,77
org.apache.sis.referencing.cs.CoordinateSystems,99
org.apache.sis.referencing.AbstractIdentifiedObject,258
org.apache.sis.referencing.cs.AxesConvention,5
org.apache.sis.referencing.cs.AbstractCS,144
org.apache.sis.internal.jaxb.metadata.MD_Dimension,22
org.apache.sis.metadata.iso.spatial.DefaultDimension,56
org.apache.sis.internal.jaxb.gco.PropertyType,180
org.apache.sis.referencing.CommonCRSTest,110
org.apache.sis.internal.referencing.VerticalDatumTypes,56
org.apache.sis.test.TestCase,68
org.apache.sis.referencing.crs.DefaultGeodeticCRSTest,11
org.apache.sis.referencing.datum.DefaultVerticalDatumTest,62
org.apache.sis.referencing.StandardDefinitionsTest,68
org.apache.sis.referencing.CommonCRS,461
org.apache.sis.referencing.crs.DefaultCompoundCRSTest,105
org.apache.sis.referencing.cs.DefaultCompoundCS,65
org.apache.sis.io.wkt.Convention,28
org.apache.sis.test.MetadataAssert,27
org.apache.sis.referencing.crs.SubTypesTest,18
org.apache.sis.referencing.crs.DefaultGeographicCRSTest,83
org.apache.sis.referencing.crs.DefaultVerticalCRSTest,22
org.apache.sis.referencing.crs.DefaultVerticalCRS,53
org.apache.sis.referencing.crs.DefaultTemporalCRS,77
org.apache.sis.referencing.crs.DefaultGeographicCRS,42
org.apache.sis.referencing.crs.DefaultCompoundCRS,147
org.apache.sis.referencing.crs.HardCodedCRS,38
org.apache.sis.referencing.crs.AbstractCRS,139
org.apache.sis.metadata.iso.acquisition.DefaultOperation,133
org.apache.sis.internal.jaxb.NonMarshalledAuthority,127
org.apache.sis.internal.jaxb.metadata.MI_Objective,22
org.apache.sis.metadata.iso.acquisition.DefaultObjective,98
org.apache.sis.metadata.iso.identification.DefaultResolution,70
org.apache.sis.internal.jaxb.gco.GO_Distance,24
org.apache.sis.internal.metadata.MetadataUtilities,35
org.apache.sis.util.resources.Messages,70
org.apache.sis.metadata.iso.DefaultMetadataTest,33
org.apache.sis.xml.XML,117
org.apache.sis.xml.Namespaces,75
org.apache.sis.xml.MarshallerPool,139
org.apache.sis.metadata.iso.DefaultMetadata,282
org.apache.sis.internal.jaxb.metadata.MI_Plan,22
org.apache.sis.metadata.iso.acquisition.DefaultPlan,69
org.apache.sis.internal.jaxb.metadata.CI_Citation,22
org.apache.sis.internal.jaxb.metadata.DQ_Element,22
org.apache.sis.internal.jaxb.code.DQ_EvaluationMethodTypeCode,25
org.apache.sis.internal.jaxb.metadata.DQ_Result,22
org.apache.sis.internal.jaxb.metadata.DQ_Scope,22
org.apache.sis.internal.jaxb.metadata.EX_Extent,22
org.apache.sis.internal.jaxb.metadata.LI_Lineage,22
org.apache.sis.internal.jaxb.metadata.MD_ContentInformation,31
org.apache.sis.internal.jaxb.metadata.MD_Format,22
org.apache.sis.internal.jaxb.metadata.MD_Identifier,37
org.apache.sis.internal.jaxb.code.MD_ScopeCode,23
org.apache.sis.internal.jaxb.metadata.MD_ScopeDescription,22
org.apache.sis.internal.jaxb.metadata.MD_SpatialRepresentation,31
org.apache.sis.internal.jaxb.code.MD_SpatialRepresentationTypeCode,25
org.apache.sis.internal.jaxb.metadata.MX_DataFile,22
org.apache.sis.internal.jaxb.gco.UnitAdapter,17
org.apache.sis.internal.jaxb.gco.StringAdapter,30
org.apache.sis.internal.jaxb.gco.InternationalStringAdapter,21
org.apache.sis.internal.jaxb.gco.GO_DateTime,32
org.apache.sis.internal.jaxb.gco.GO_RecordType,22
org.apache.sis.internal.jaxb.gco.GO_Boolean,22
org.apache.sis.xml.NilReasonMarshallingTest,136
org.apache.sis.xml.NilReason,175
org.apache.sis.test.mock.VerticalCRSMock,45
org.apache.sis.test.mock.IdentifiedObjectMock,69
org.apache.sis.util.collection.DefaultTreeTable,313
org.apache.sis.util.ArgumentChecks,251
org.apache.sis.util.resources.Errors,220
org.apache.sis.internal.util.Cloner,51
org.apache.sis.internal.util.UnmodifiableArrayList,163
org.apache.sis.internal.jdk7.Objects,76
org.apache.sis.util.collection.TableColumn,71
org.apache.sis.util.collection.Containers,57
org.apache.sis.util.collection.TreeTableFormat,125
org.apache.sis.util.collection.TreeNodeList,140
org.apache.sis.metadata.iso.constraint.DefaultLegalConstraints,49
org.apache.sis.metadata.iso.constraint.DefaultConstraints,35
