"Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-3.95259904854746,0.294395291721637,-13.4261625769641,4.24863977481356e-41
"sloc",0.00764928685458726,0.00252182140076649,3.0332389328849,0.00241943953208182
"ClassDataShouldBePrivate",-34.5913224559594,67108863.9999999,-5.15450871824614e-07,0.999999588729708
"ComplexClass",-0.796136820135474,1.12249694323024,-0.709255223309928,0.478166109615629
"LongParameterList",1.27078950670737,0.754499491363722,1.68428146241753,0.0921272862280974
"ComplexClass:LongParameterList",-34.5004498801745,30011996.3593577,-1.14955531338445e-06,0.999999082787564
"(Intercept)",-3.85533017705289,0.278187066540854,-13.8587685796913,1.12589217337751e-43
"sloc",0.00616621982588193,0.00169350073482361,3.64110844423353,0.000271466752336053
