round, Attr, sigAttr,Residual.deviance, df.residual, null.deviance, df.null, AIC, iter, theta, std.err, 2loglik
1,5,0,151.18320423366,333,160.689814770858,338,900.935835546998,1,0.0650886446425343,0.00921760783906668,-886.935835546998 
