"Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-1.73361032644188,0.220064049114526,-7.87775346958048,3.33319542911924e-15
"sloc",0.0137804539768928,0.00315061270641663,4.37389652775382,1.22048244957042e-05
"ComplexClass",-40.75097092099,17100472.369481,-2.38303188593303e-06,0.99999809861565
"LongParameterList",-36.2139512078356,27106011.7025583,-1.33601178975429e-06,0.99999893401682
"(Intercept)",-1.24951331709009,0.155996740092612,-8.00986813152812,1.14831504969345e-15
"sloc",0.00188107835810728,0.00150257336862364,1.25190449756896,0.21060466572922
