ClassName,AntiSingleton,Blob,ClassDataShouldBePrivate,ComplexClass,LargeClass,LazyClass,LongMethod,LongParameterList,MessageChains,RefusedParentBequest,SpaghettiCode,SpeculativeGenerality,SwissArmyKnife,NumOfAPs,AntiSingleton,Blob,ClassDataShouldBePrivate,ComplexClass,LargeClass,LazyClass,LongMethod,LongParameterList,MessageChains,RefusedParentBequest,SpaghettiCode,SpeculativeGenerality,SwissArmyKnife,LOC,name,deleted,added,changed,all
A, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,examples\hello\src\com\sun\jini\example\hello\ActivatableServer.java,0,0,0,0
AbstractServerSocketFactory, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,qa\jtreg\net\jini\jeri\tcp\outOfThreads\AbstractServerSocketFactory.java,0,0,0,0
AbstractSocketFactory, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,qa\jtreg\net\jini\jeri\connection\ConnectionManager\overlocking\AbstractSocketFactory.java,0,0,0,0
ActivatableImpl, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,qa\jtreg\net\jini\activation\Activatable\checkImplClassLoader\ActivatableImpl.java,0,0,0,0
ActivatableImpl_Stub, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,qa\jtreg\net\jini\activation\Activatable\checkImplClassLoader\ActivatableImpl_Stub.java,0,0,0,0
ActivateMe, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,qa\jtreg\net\jini\activation\Activatable\activateExceptionTest\ActivateMe.java,0,0,0,0
ActivationLibrary, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,301,qa\jtreg\testlibrary\ActivationLibrary.java,0,0,0,0
AllPrincipalsGrantProxyPreparer, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,qa\jtreg\net\jini\security\ProxyPreparer\AllPrincipalsGrantProxyPreparer.java,0,0,0,0
AlternateGroup, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39,qa\jtreg\net\jini\activation\Activatable\downloadSecurityManager\AlternateGroup.java,0,0,0,0
ArrayClassNames, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,qa\jtreg\net\jini\loader\pref\PreferredClassProvider\arrayClassNames\ArrayClassNames.java,0,0,0,0
B, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,qa\jtreg\net\jini\activation\Activatable\downloadParameterClass\Bar.java,0,0,0,0
Bar, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,qa\jtreg\net\jini\activation\Activatable\downloadParameterClass\Bar.java,0,0,0,0
BarPermission, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,qa\jtreg\net\jini\security\GrantPermission\implies\BarPermission.java,0,0,0,0
BasePermission, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,qa\jtreg\net\jini\security\GrantPermission\parseName\BasePermission.java,0,0,0,0
BasicRemote, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,qa\jtreg\net\jini\loader\pref\PreferredClassProvider\registryRetainCodebase\BasicRemote.java,0,0,0,0
BasicTest, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,30,qa\jtreg\unittestlib\BasicTest.java,0,0,0,0
Baz, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,qa\jtreg\unittestlib\BasicTest.java,0,0,0,0
BjtvSubclassTest, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,76,qa\jtreg\net\jini\jeri\BasicJeriTrustVerifier\BjtvSubclassTest.java,0,0,0,0
Boomerang, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76,qa\jtreg\net\jini\loader\pref\PreferredClassProvider\checkBoomerangs\Boomerang.java,0,0,0,0
BootstrapAttack, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,qa\jtreg\net\jini\activation\ActivationSystem\bootstrapAttack\BootstrapAttack.java,0,0,0,0
C, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,examples\hello\src\com\sun\jini\example\hello\Client.java,0,0,0,0
Callback, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,qa\jtreg\net\jini\activation\ActivationSystem\ensureRestart\Callback.java,0,0,0,0
CallbackInterface, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,qa\jtreg\net\jini\activation\ActivationSystem\unregisterGroup\CallbackInterface.java,0,0,0,0
Callback_Stub, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84,qa\jtreg\net\jini\activation\ActivationSystem\unregisterGroup\Callback_Stub.java,0,0,0,0
Caller, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84,qa\jtreg\net\jini\security\Security\doPrivileged\Caller.java,0,0,0,0
CallerImpl, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,qa\jtreg\net\jini\security\Security\doPrivileged\CallerImpl.java,0,0,0,0
CatchSecurityException, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,qa\jtreg\com\sun\jini\action\catchSecurityException\CatchSecurityException.java,0,0,0,0
CheckBoomerangs, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,181,qa\jtreg\net\jini\loader\pref\PreferredClassProvider\checkBoomerangs\CheckBoomerangs.java,0,0,0,0
CheckBoomerangs_Stub, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,qa\jtreg\net\jini\loader\pref\PreferredClassProvider\checkBoomerangs\CheckBoomerangs_Stub.java,0,0,0,0
CheckClientPermission, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96,qa\jtreg\net\jini\jeri\BasicInvocationDispatcher\checkClientPermission\CheckClientPermission.java,0,0,0,0
