class,SLOC
org.apache.cassandra.db.ColumnFamilyTest,155
org.apache.cassandra.SchemaLoader,354
org.apache.cassandra.db.context.CounterContext,580
org.apache.cassandra.io.sstable.ColumnStats,116
org.apache.cassandra.io.util.DataOutputBuffer,57
org.apache.cassandra.net.MessagingService,761
org.apache.cassandra.utils.ByteBufferUtil,304
org.apache.cassandra.utils.CounterId,87
org.apache.cassandra.utils.FBUtilities,548
org.apache.cassandra.db.ColumnFamily,321
org.apache.cassandra.db.BufferCounterCell,113
org.apache.cassandra.db.BufferDeletedCell,74
org.apache.cassandra.db.ArrayBackedSortedColumns,508
org.apache.cassandra.Util,261
org.apache.cassandra.db.ColumnFamilySerializer,107
org.apache.cassandra.config.CFMetaData,1693
org.apache.cassandra.db.DeletionTime,87
org.apache.cassandra.db.DeletionInfo,262
org.apache.cassandra.db.RangeTombstone,199
org.apache.cassandra.auth.AuthenticatedUser,42
org.apache.cassandra.auth.Auth,176
org.apache.cassandra.db.RetriedSliceFromReadCommand,25
org.apache.cassandra.db.filter.SliceQueryFilter,348
org.apache.cassandra.db.SliceFromReadCommand,65
org.apache.cassandra.db.ReadCommand,74
org.apache.cassandra.tracing.ExpiredTraceState,11
org.apache.cassandra.tracing.TraceState,72
org.apache.cassandra.gms.GossipDigestSerializationHelper,23
org.apache.cassandra.gms.GossipDigestSyn,17
org.apache.cassandra.gms.GossipDigestSynSerializer,23
org.apache.cassandra.db.TypeSizes,114
org.apache.cassandra.gms.GossipDigest,41
org.apache.cassandra.dht.RangeStreamer,198
org.apache.cassandra.gms.EndpointState,61
org.apache.cassandra.config.DatabaseDescriptor,1307
org.apache.cassandra.db.Keyspace,290
org.apache.cassandra.db.SystemKeyspace,672
org.apache.cassandra.gms.FailureDetector,207
org.apache.cassandra.gms.Gossiper,1038
org.apache.cassandra.locator.AbstractReplicationStrategy,213
org.apache.cassandra.locator.TokenMetadata,778
org.apache.cassandra.streaming.StreamPlan,74
org.apache.cassandra.streaming.StreamResultFuture,138
org.apache.cassandra.dht.Range,312
org.apache.cassandra.dht.Token,133
org.apache.cassandra.db.index.composites.CompositesIndexOnClusteringKey,53
org.apache.cassandra.config.ColumnDefinition,336
org.apache.cassandra.db.index.SecondaryIndex,169
org.apache.cassandra.utils.concurrent.OpOrder,205
org.apache.cassandra.db.index.composites.CompositesIndex,131
org.apache.cassandra.db.DecoratedKey,72
org.apache.cassandra.db.marshal.AbstractType,133
org.apache.cassandra.db.composites.CompoundDenseCellNameType,45
org.apache.cassandra.db.ColumnFamilyStore,2081
org.apache.cassandra.db.marshal.TypeParser,451
org.apache.cassandra.utils.Pair,33
org.apache.cassandra.exceptions.ConfigurationException,15
org.apache.cassandra.exceptions.SyntaxException,7
org.apache.cassandra.db.marshal.BytesType,42
org.apache.cassandra.db.marshal.CollectionType,107
org.apache.cassandra.exceptions.AlreadyExistsException,19
org.apache.cassandra.exceptions.ExceptionCode,36
org.apache.cassandra.auth.Resources,33
org.apache.cassandra.utils.Hex,88
org.apache.cassandra.thrift.CqlRow,424
org.apache.cassandra.thrift.Column,575
org.apache.cassandra.tools.SSTableRepairedAtSetter,50
org.apache.cassandra.io.sstable.Component,100
org.apache.cassandra.io.sstable.Descriptor,204
org.apache.cassandra.service.ActiveRepairService,312
org.apache.cassandra.cql3.statements.DropUserStatement,33
org.apache.cassandra.exceptions.InvalidRequestException,7
org.apache.cassandra.exceptions.RequestExecutionException,11
org.apache.cassandra.exceptions.RequestValidationException,11
org.apache.cassandra.exceptions.UnauthorizedException,7
org.apache.cassandra.service.ClientState,229
org.apache.cassandra.transport.messages.ResultMessage,287
org.apache.cassandra.cql3.statements.AuthenticationStatement,22
org.apache.cassandra.io.sstable.IndexSummaryBuilder,196
org.apache.cassandra.io.util.Memory,307
org.apache.cassandra.io.util.SafeMemoryWriter,95
org.apache.cassandra.io.sstable.IndexSummary,191
org.apache.cassandra.io.sstable.Downsampling,70
org.apache.cassandra.io.util.SafeMemory,64
org.apache.cassandra.cql3.QueryOptions,299
org.apache.cassandra.cql3.VariableSpecifications,30
org.apache.cassandra.cql3.ColumnSpecification,14
org.apache.cassandra.db.compaction.DateTieredCompactionStrategyTest,223
org.apache.cassandra.db.Mutation,240
org.apache.cassandra.io.sstable.SSTableReader,1546
org.apache.cassandra.db.compaction.DateTieredCompactionStrategy,255
org.apache.cassandra.db.compaction.AbstractCompactionTask,47
org.apache.cassandra.db.compaction.DateTieredCompactionStrategyOptions,69
org.apache.cassandra.db.compaction.AbstractCompactionStrategy,275
org.apache.cassandra.db.DataTracker,570
org.apache.cassandra.config.Schema,197
org.apache.cassandra.cql3.QueryProcessor,479
org.apache.cassandra.exceptions.AuthenticationException,7
org.apache.cassandra.tracing.Tracing,161
org.apache.cassandra.thrift.ThriftValidation,504
org.apache.cassandra.utils.JVMStabilityInspector,44
org.apache.cassandra.utils.SemanticVersion,153
org.apache.cassandra.auth.Permission,18
org.apache.cassandra.auth.DataResource,149
org.apache.cassandra.cql.QueryProcessor,677
org.apache.cassandra.db.NativeDeletedCell,74
org.apache.cassandra.serializers.MarshalException,11
org.apache.cassandra.utils.ObjectSizes,69
org.apache.cassandra.utils.memory.AbstractAllocator,15
org.apache.cassandra.utils.memory.MemoryUtil,237
org.apache.cassandra.utils.memory.MemtableAllocator,168
org.apache.cassandra.utils.memory.NativeAllocator,147
org.apache.cassandra.db.NativeCell,48
org.apache.cassandra.db.ColumnSerializer,126
org.apache.cassandra.utils.LongBloomFilterTest,39
org.apache.cassandra.utils.FilterTestHelper,41
org.apache.cassandra.utils.FilterFactory,40
org.apache.cassandra.utils.KeyGenerator,118
org.apache.cassandra.cql3.ErrorCollectorTest,151
org.apache.cassandra.cql3.ErrorCollector,115
org.apache.cassandra.repair.TreeResponse,10
org.apache.cassandra.utils.MerkleTree,733
org.apache.cassandra.db.KeyCacheTest,114
org.apache.cassandra.cache.KeyCacheKey,42
org.apache.cassandra.concurrent.ScheduledExecutors,10
org.apache.cassandra.db.compaction.CompactionManager,1088
org.apache.cassandra.db.filter.QueryFilter,164
org.apache.cassandra.service.CacheService,365
org.apache.cassandra.utils.concurrent.Refs,164
org.apache.cassandra.db.RowIndexEntry,152
org.apache.cassandra.cache.InstrumentingCache,87
org.apache.cassandra.cache.AutoSavingCache,254
org.apache.cassandra.db.composites.Composites,75
org.apache.cassandra.io.sstable.SSTableMetadataTest,225
org.apache.cassandra.io.sstable.metadata.StatsMetadata,216
org.apache.cassandra.utils.GuidGenerator,68
org.apache.cassandra.locator.PropertyFileSnitch,128
org.apache.cassandra.io.util.FileUtils,344
org.apache.cassandra.service.StorageService,3082
org.apache.cassandra.utils.ResourceWatcher,38
org.apache.cassandra.utils.WrappedRunnable,15
org.apache.cassandra.locator.AbstractNetworkTopologySnitch,27
org.apache.cassandra.thrift.TCustomSocket,97
org.apache.cassandra.service.pager.MultiPartitionPager,82
org.apache.cassandra.db.ConsistencyLevel,283
org.apache.cassandra.service.pager.PagingState,55
org.apache.cassandra.db.Row,50
org.apache.cassandra.service.pager.SliceQueryPager,63
org.apache.cassandra.db.SliceByNamesReadCommand,34
org.apache.cassandra.service.pager.NamesQueryPager,51
org.apache.cassandra.db.filter.ColumnCounter,90
org.apache.cassandra.db.filter.ColumnSlice,182
org.apache.cassandra.utils.UUIDSerializer,16
org.apache.cassandra.db.SuperColumns,157
org.apache.cassandra.db.UnknownColumnFamilyException,9
org.apache.cassandra.tools.SSTableImportTest,158
org.apache.cassandra.cql3.UntypedResultSet,218
org.apache.cassandra.db.marshal.AsciiType,42
org.apache.cassandra.io.sstable.SSTableUtils,151
org.apache.cassandra.tools.SSTableImport,363
org.apache.cassandra.utils.concurrent.Ref,230
org.apache.cassandra.db.RangeTombstoneListTest,447
org.apache.cassandra.db.marshal.IntegerType,93
org.apache.cassandra.db.RangeTombstoneList,617
org.apache.cassandra.db.composites.SimpleDenseCellNameType,43
org.apache.cassandra.utils.Interval,38
org.apache.cassandra.repair.ParallelRequestCoordinator,23
org.apache.cassandra.hadoop.cql3.CqlConfigHelper,445
org.apache.cassandra.hadoop.ConfigHelper,413
org.apache.cassandra.hadoop.cql3.LimitedLocalNodeFirstLocalBalancingPolicy,134
org.apache.cassandra.io.util.CompressedSegmentedFile,71
org.apache.cassandra.io.compress.CompressedRandomAccessReader,105
org.apache.cassandra.io.compress.CompressedSequentialWriter,195
org.apache.cassandra.io.compress.CompressedThrottledReader,25
org.apache.cassandra.io.compress.CompressionMetadata,319
org.apache.cassandra.io.sstable.SSTableWriter,495
org.apache.cassandra.io.util.SegmentedFile,146
org.apache.cassandra.io.util.RandomAccessReader,290
org.apache.cassandra.db.commitlog.CommitLog,238
org.apache.cassandra.db.commitlog.ReplayPosition,84
org.apache.cassandra.db.index.SecondaryIndexManager,507
org.apache.cassandra.service.pager.QueryPagers,130
org.apache.cassandra.metrics.KeyspaceMetrics,208
org.apache.cassandra.config.KSMetaData,225
org.apache.cassandra.config.Config,224
org.apache.cassandra.db.Directories,554
org.apache.cassandra.utils.FastByteOperations,329
org.apache.cassandra.utils.UUIDGen,154
org.apache.cassandra.service.pager.RangeNamesQueryPager,61
org.apache.cassandra.db.filter.NamesQueryFilter,208
org.apache.cassandra.service.StorageProxy,1669
org.apache.cassandra.service.pager.AbstractQueryPager,246
org.apache.cassandra.db.RangeSliceCommand,100
org.apache.cassandra.dht.AbstractBounds,178
org.apache.cassandra.db.AbstractRangeCommand,38
