Class,same,uchangedLines,deleted,added,changed,all, differenceSection
src\apps\blank\src\main\java\example\ExampleSupport.java,30,0,0,0,0,0,0
src\apps\blank\src\main\java\example\HelloWorld.java,68,0,0,0,0,0,0
src\apps\blank\src\main\java\example\Login.java,58,0,0,0,0,0,0
src\apps\blank\src\main\java\example\YesNo.java,5,0,0,0,0,0,0
src\apps\blank\src\test\java\example\ConfigTest.java,96,0,0,0,0,0,0
src\apps\blank\src\test\java\example\HelloWorldTest.java,37,0,0,0,0,0,0
src\apps\blank\src\test\java\example\LoginTest.java,55,0,0,0,0,0,0
src\apps\mailreader\src\main\java\mailreader2\ApplicationListener.java,240,0,0,0,0,0,0
src\apps\mailreader\src\main\java\mailreader2\AuthenticationInterceptor.java,51,0,0,0,0,0,0
src\apps\mailreader\src\main\java\mailreader2\Constants.java,128,0,0,0,0,0,0
src\apps\mailreader\src\main\java\mailreader2\Login.java,48,0,0,0,0,0,0
src\apps\mailreader\src\main\java\mailreader2\Logout.java,35,0,0,0,0,0,0
src\apps\mailreader\src\main\java\mailreader2\MailreaderSupport.java,584,0,0,0,0,0,0
src\apps\mailreader\src\main\java\mailreader2\Registration.java,122,0,0,0,0,0,0
src\apps\mailreader\src\main\java\mailreader2\Subscription.java,145,0,0,0,0,0,0
src\apps\mailreader\src\main\java\mailreader2\Welcome.java,49,0,0,0,0,0,0
src\apps\portlet\src\main\java\org\apache\struts2\portlet\example\eventing\ProcessAction.java,61,0,0,0,0,0,0
src\apps\portlet\src\main\java\org\apache\struts2\portlet\example\eventing\PublishAction.java,52,0,0,0,0,0,0
src\apps\portlet\src\main\java\org\apache\struts2\portlet\example\fileupload\FileUploadAction.java,81,0,0,0,0,0,0
src\apps\portlet\src\main\java\org\apache\struts2\portlet\example\model\Name.java,18,0,0,0,0,0,0
src\apps\portlet\src\main\java\org\apache\struts2\portlet\example\spring\SpringAction.java,58,0,0,0,0,0,0
src\apps\portlet\src\main\java\org\apache\struts2\portlet\example\spring\ThingManager.java,38,0,0,0,0,0,0
src\apps\portlet\src\main\java\org\apache\struts2\portlet\example\ExampleAction.java,39,0,0,0,0,0,0
src\apps\portlet\src\main\java\org\apache\struts2\portlet\example\FormExample.java,50,0,0,0,0,0,0
src\apps\portlet\src\main\java\org\apache\struts2\portlet\example\FormExampleModelDriven.java,37,0,0,0,0,0,0
src\apps\portlet\src\main\java\org\apache\struts2\portlet\example\FormExampleWithValidation.java,47,0,0,0,0,0,0
src\apps\portlet\src\main\java\org\apache\struts2\portlet\example\FormResultAction.java,49,0,0,0,0,0,0
src\apps\portlet\src\main\java\org\apache\struts2\portlet\example\FormTestAction.java,36,0,0,0,0,0,0
src\apps\portlet\src\main\java\org\apache\struts2\portlet\example\SavePrefsAction.java,62,0,0,0,0,0,0
src\apps\portlet\src\test\java\org\apache\struts2\portlet\test\BasePortletTest.java,81,0,0,0,0,0,0
src\apps\portlet\src\test\java\org\apache\struts2\portlet\test\Struts2PortletTest.java,85,0,0,0,0,0,0
src\apps\portlet\src\test\java\JettyPlutoLauncher.java,19,0,0,0,0,0,0
src\apps\rest-showcase\src\main\java\org\demo\rest\example\Order.java,73,0,0,0,0,0,0
src\apps\rest-showcase\src\main\java\org\demo\rest\example\OrdersController.java,91,0,0,0,0,0,0
src\apps\rest-showcase\src\main\java\org\demo\rest\example\OrdersService.java,35,0,0,0,0,0,0
src\apps\rest-showcase\src\test\java\it\org\apache\struts2\rest\example\GetOrdersTest.java,32,0,0,0,0,0,0
src\apps\rest-showcase\src\test\java\it\org\apache\struts2\rest\example\ListOrdersTest.java,39,0,0,0,0,0,0
src\apps\rest-showcase\src\test\java\it\org\apache\struts2\rest\example\ParameterUtils.java,12,0,0,0,0,0,0
src\apps\rest-showcase\src\test\java\it\org\apache\struts2\rest\example\PostOrderTest.java,121,0,0,0,0,0,0
src\apps\showcase\src\main\java\org\apache\struts2\showcase\action\AbstractCRUDAction.java,95,0,0,0,0,0,0
src\apps\showcase\src\main\java\org\apache\struts2\showcase\action\EmployeeAction.java,121,0,0,0,0,0,0
src\apps\showcase\src\main\java\org\apache\struts2\showcase\action\ExampleAction.java,84,0,0,0,0,0,0
src\apps\showcase\src\main\java\org\apache\struts2\showcase\action\JSPEvalAction.java,71,0,0,0,0,0,0
src\apps\showcase\src\main\java\org\apache\struts2\showcase\action\SkillAction.java,83,0,0,0,0,0,0
src\apps\showcase\src\main\java\org\apache\struts2\showcase\actionchaining\ActionChain1.java,42,0,0,0,0,0,0
src\apps\showcase\src\main\java\org\apache\struts2\showcase\actionchaining\ActionChain2.java,52,0,0,0,0,0,0
src\apps\showcase\src\main\java\org\apache\struts2\showcase\actionchaining\ActionChain3.java,63,0,0,0,0,0,0
src\apps\showcase\src\main\java\org\apache\struts2\showcase\ajax\tree\Category.java,104,0,0,0,0,0,0
src\apps\showcase\src\main\java\org\apache\struts2\showcase\ajax\tree\GetCategory.java,49,0,0,0,0,0,0
src\apps\showcase\src\main\java\org\apache\struts2\showcase\ajax\tree\Toggle.java,34,0,0,0,0,0,0
src\apps\showcase\src\main\java\org\apache\struts2\showcase\ajax\AjaxTestAction.java,52,0,0,0,0,0,0
src\apps\showcase\src\main\java\org\apache\struts2\showcase\ajax\AutocompleterExampleAction.java,59,0,0,0,0,0,0
src\apps\showcase\src\main\java\org\apache\struts2\showcase\ajax\Example4ShowPanelAction.java,75,0,0,0,0,0,0
src\apps\showcase\src\main\java\org\apache\struts2\showcase\ajax\Example5Action.java,51,0,0,0,0,0,0
src\apps\showcase\src\main\java\org\apache\struts2\showcase\application\MemoryStorage.java,145,0,0,0,0,0,0
src\apps\showcase\src\main\java\org\apache\struts2\showcase\application\Storage.java,49,0,0,0,0,0,0
src\apps\showcase\src\main\java\org\apache\struts2\showcase\application\TestDataProvider.java,113,0,0,0,0,0,0
src\apps\showcase\src\main\java\org\apache\struts2\showcase\chat\ChatAuthenticationInterceptor.java,57,0,0,0,0,0,0
src\apps\showcase\src\main\java\org\apache\struts2\showcase\chat\ChatException.java,36,0,0,0,0,0,0
src\apps\showcase\src\main\java\org\apache\struts2\showcase\chat\ChatInterceptor.java,60,0,0,0,0,0,0
src\apps\showcase\src\main\java\org\apache\struts2\showcase\chat\ChatLoginAction.java,67,0,0,0,0,0,0
src\apps\showcase\src\main\java\org\apache\struts2\showcase\chat\ChatLogoutAction.java,57,0,0,0,0,0,0
src\apps\showcase\src\main\java\org\apache\struts2\showcase\chat\ChatMessage.java,51,0,0,0,0,0,0
src\apps\showcase\src\main\java\org\apache\struts2\showcase\chat\ChatService.java,45,0,0,0,0,0,0
src\apps\showcase\src\main\java\org\apache\struts2\showcase\chat\ChatServiceImpl.java,115,0,0,0,0,0,0
src\apps\showcase\src\main\java\org\apache\struts2\showcase\chat\ChatSessionListener.java,53,0,0,0,0,0,0
src\apps\showcase\src\main\java\org\apache\struts2\showcase\chat\Constants.java,25,0,0,0,0,0,0
src\apps\showcase\src\main\java\org\apache\struts2\showcase\chat\CrudRoomAction.java,63,0,0,0,0,0,0
src\apps\showcase\src\main\java\org\apache\struts2\showcase\chat\DateConverter.java,58,0,0,0,0,0,0
src\apps\showcase\src\main\java\org\apache\struts2\showcase\chat\EnterRoomAction.java,65,0,0,0,0,0,0
src\apps\showcase\src\main\java\org\apache\struts2\showcase\chat\ExitRoomAction.java,62,0,0,0,0,0,0
src\apps\showcase\src\main\java\org\apache\struts2\showcase\chat\MessagesAvailableInRoomAction.java,61,0,0,0,0,0,0
