"Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-5.97574602778108,1.51565575815497,-3.94268025284016,8.05760489756395e-05
"sloc",0.0170353488299623,0.0223331674256906,0.76278247976442,0.445593131521865
"AntiSingleton",-18.2260108796845,11831.7192180738,-0.00154043639337239,0.998770910070923
"ClassDataShouldBePrivate",-16.5577658220766,21108.7556678538,-0.000784402741810697,0.999374137227039
"ComplexClass",-18.2822837499383,13731.4612556811,-0.00133141574734986,0.998937684245035
"LongParameterList",-17.469628917461,8603.97388590068,-0.00203041398650552,0.99837996514125
"ComplexClass:LongParameterList",13.4602361265377,31129.5930147332,0.000432393578681453,0.99965499985013
