"(Intercept)",-2.1556035323301,0.16395771718901,-13.1473136445607,1.7632838013639e-39
"sloc",0.0162793950183266,0.00093746368322659,17.3653607170101,1.50948256440227e-67
"ClassDataShouldBePrivate",-35.4415482111083,38745320.6954099,-9.14731058486425e-07,0.999999270150211
"ComplexClass",-42.3649947822152,6289285.3825123,-6.73605858306469e-06,0.999994625402856
"LazyClass",-34.9694468386395,102510483.027499,-3.41130446427209e-07,0.999999727817284
"LongParameterList",-0.103687452285445,0.323410151996786,-0.320606671266383,0.748508481360783
"ComplexClass:LongParameterList",4.79685684796519,67402928.2597809,7.11668909914032e-08,0.999999943217036
"LazyClass:LongParameterList_1",-4.37234042083444e-08,262550275.866759,-1.66533453693773e-16,1
"(Intercept)",-1.38819591164819,0.119401446076282,-11.6262906126054,3.02979477237149e-31
"sloc",0.00443994227256165,0.00045404288091472,9.77868491984037,1.39004873011436e-22
