class,SLOC
org.apache.bval.jsr303.groups.BillableUser,25
org.apache.bval.jsr303.groups.BillableCreditCard,2
org.apache.bval.jsr303.extensions.ParameterDescriptorImpl,23
org.apache.bval.jsr303.ElementDescriptorImpl,45
org.apache.bval.model.MetaBean,98
org.apache.bval.constraints.HasStringValidator,9
org.apache.bval.constraints.NotEmptyValidatorForString,7
org.apache.bval.extras.constraints.checkdigit.IBANCheckDigitTest,87
org.apache.bval.extras.constraints.checkdigit.AbstractCheckDigitTest,87
org.apache.bval.extras.constraints.checkdigit.IBANValidator,25
org.apache.bval.util.KeyedAccess,56
org.apache.bval.util.AccessStrategy,6
org.apache.bval.jsr303.resolver.SimpleTraversableResolver,15
org.apache.bval.ValidationResults,92
org.apache.bval.json.JSONGenerator,33
org.apache.bval.jsr303.ConstraintDescriptorImpl,49
org.apache.bval.xml.XMLMetaFeature,25
org.apache.bval.jsr303.example.MaxTestEntity,34
org.apache.bval.xml.XMLMetaBeanInfos,75
org.apache.bval.constraints.SizeValidatorForArrayOfBoolean,10
org.apache.bval.constraints.SizeValidator,10
org.apache.bval.jsr303.xml.AnnotationProxyBuilder,80
org.apache.bval.jsr303.ConstraintAnnotationAttributes,135
org.apache.bval.jsr303.util.SecureActions,71
org.apache.bval.util.PrivilegedActions,89
org.apache.bval.jsr303.xml.AnnotationProxy,64
org.apache.bval.constraints.EmailValidator,7
org.apache.bval.extras.constraints.file.DirectoryValidator,7
org.apache.bval.constraints.NullValidatorTest,13
org.apache.bval.constraints.NullValidator,7
org.apache.bval.extras.constraints.checkdigit.EAN13Validator,13
org.apache.bval.xml.XMLMetaValidator,36
org.apache.bval.jsr303.DefaultMessageInterpolator,183
org.apache.bval.jsr303.ConstraintViolationImpl,130
org.apache.bval.jsr303.util.PathImpl,168
org.apache.bval.jsr303.util.NodeImpl,111
org.apache.bval.jsr303.util.PathNavigation,167
org.apache.bval.jsr303.groups.implicit.Order,38
org.apache.bval.jsr303.util.IOUtils,12
org.apache.bval.constraints.SizeValidatorForArrayOfFloat,10
org.apache.bval.jsr303.CircularReferencesTest,43
org.apache.bval.xml.XMLMapper,18
org.apache.bval.xml.XMLFeaturesCapable,58
org.apache.bval.xml.XMLMetaBean,103
org.apache.bval.xml.XMLMetaBeanReference,23
org.apache.bval.xml.XMLMetaElement,91
org.apache.bval.xml.XMLMetaProperty,50
org.apache.bval.xml.XMLMetaValidatorReference,16
org.apache.bval.jsr303.ConstraintDefinitionsTest,176
org.apache.bval.constraints.NotNullValidator,7
org.apache.bval.util.BValVersion,114
org.apache.bval.extras.constraints.net.InetAddressValidatorTest,38
org.apache.bval.extras.constraints.net.InetAddressValidator,14
org.apache.bval.extras.constraints.checkdigit.VerhoeffCheckDigitTest,19
org.apache.bval.extras.constraints.checkdigit.VerhoeffValidator,40
org.apache.bval.BeanValidator,121
org.apache.bval.model.MetaProperty,63
org.apache.bval.util.PropertyAccess,119
org.apache.bval.util.ValidationHelper,114
org.apache.bval.MetaBeanManagerFactory,9
org.apache.bval.BeanValidationContext,125
org.apache.bval.model.FeaturesCapable,93
org.apache.bval.extras.constraints.net.DomainValidator,328
org.apache.bval.constraints.DecimalMaxValidatorForNumber,23
org.apache.bval.jsr303.xml.MetaConstraint,43
org.apache.bval.util.FieldAccess,49
org.apache.bval.util.MethodAccess,67
org.apache.bval.jsr303.groups.GroupSequenceTest,133
org.apache.bval.jsr303.ApacheValidatorFactory,174
org.apache.bval.jsr303.util.TestUtils,45
org.apache.bval.jsr303.example.Author,33
org.apache.bval.jsr303.example.Book,40
org.apache.bval.jsr303.ApacheFactoryContext,142
